Date,Btotal,Bx,By,Bz,Vx,Tp,P,SymH
2022-02-01 00:38:00,5.6,-2.43,4.89,-0.95,-439.3,152098,1.41,-8
2022-02-01 00:39:00,5.63,-4.64,2.47,1.09,-450,140848,1.49,-8
2022-02-01 00:40:00,5.61,-2.16,4.73,-1.77,-447.5,140010,1.47,-8
2022-02-01 00:41:00,5.61,-2.54,4.61,-1.48,-419.4,130468,1.24,-8
2022-02-01 00:42:00,5.63,-2.49,4.63,-1.67,-438.8,125058,1.38,-8
2022-02-01 00:43:00,5.7,-3.64,4.29,0.3,-432.8,116173,1.33,-9
2022-02-01 00:44:00,5.73,-3.81,4.11,0.7,-427,117042,1.34,-9
2022-02-01 00:45:00,5.66,-3.94,3.93,0.05,-430.9,139992,1.46,-9
2022-02-01 00:46:00,5.75,-4.46,3.41,1.19,-435.2,166182,1.56,-9
2022-02-01 00:47:00,5.69,-4.33,3.58,0.78,,,,-9
2022-02-01 00:48:00,5.75,-3.68,4.39,-0.2,,,,-9
2022-02-01 00:49:00,5.65,-4.53,3.21,0.8,,,,-9
2022-02-01 00:50:00,,,,,,,,-9
2022-02-01 00:51:00,5.72,-4.41,3.52,0.68,,,,-9
2022-02-01 00:52:00,5.63,-4.9,2.75,0.22,,,,-9
2022-02-01 00:53:00,5.78,-4.13,3.9,0.32,,,,-9
2022-02-01 00:54:00,5.64,-4.8,2.95,0.1,,,,-9
2022-02-01 00:55:00,5.81,-4.36,3.53,-0.35,-424.8,132642,1.24,-9
2022-02-01 00:56:00,,,,,-416.9,116580,1.22,-9
2022-02-01 00:57:00,5.92,-3.86,4.48,-0.26,,,,-9
2022-02-01 00:58:00,5.93,-4.22,4.16,-0.11,-447.1,223941,1.89,-9
2022-02-01 00:59:00,5.88,-2.74,4.9,-0.91,-447.1,223941,1.89,-9
2022-02-01 01:00:00,5.86,-2.59,4.75,-0.82,-447.1,223941,1.89,-9
2022-02-01 01:01:00,5.84,-2.07,5.16,-1.23,,,,-9
2022-02-01 01:02:00,5.89,-2.73,4.65,-1.08,-453,112751,1.41,-9
2022-02-01 01:03:00,5.87,-2.23,4.95,-1.21,-453,112751,1.41,-10
2022-02-01 01:04:00,6.02,-2.31,4.8,-1.45,-422.7,112622,1.31,-10
2022-02-01 01:05:00,5.88,-3.56,4.02,-0.41,-417.6,107162,1.27,-10
2022-02-01 01:06:00,5.98,-0.7,5.49,-2.16,-422.8,88701,1.18,-10
2022-02-01 01:07:00,6.01,-1.64,5.3,-1.68,-446.9,105679,1.39,-10
2022-02-01 01:08:00,5.92,-1.05,5.53,-1.54,-446.7,117689,1.45,-10
2022-02-01 01:09:00,5.88,-0.95,5.08,-2.03,-441.4,131538,1.47,-10
2022-02-01 01:10:00,5.94,-1.18,4.77,-2.36,-443.4,139753,1.52,-9
2022-02-01 01:11:00,5.91,-2.12,4.77,-1.8,-434.2,104578,1.29,-10
2022-02-01 01:12:00,5.88,-2.85,4.66,-1.08,-441.5,121624,1.49,-10
2022-02-01 01:13:00,5.89,-2.94,4.62,-1.02,-431.6,107348,1.33,-9
2022-02-01 01:14:00,5.92,-1.13,5.23,-2.25,-425.9,96038,1.21,-9
2022-02-01 01:15:00,6.07,-1.48,5.53,-1.53,-445.8,113333,1.31,-9
2022-02-01 01:16:00,6.09,-1.5,5.41,-1.6,-445.9,113167,1.31,-9
2022-02-01 01:17:00,6.13,-1.09,5.86,-1.1,-447.2,110203,1.28,-9
2022-02-01 01:18:00,6.11,-1.16,5.61,-1.41,-444.2,112823,1.32,-9
2022-02-01 01:19:00,6.17,-1.7,5.27,-1.79,-447.1,121517,1.42,-9
2022-02-01 01:20:00,6.15,-1.25,5.41,-1.9,-450.3,124426,1.53,-9
2022-02-01 01:21:00,6.26,-2.09,5.56,-1.4,-430.8,120182,1.29,-8
2022-02-01 01:22:00,6.26,-2.31,5.39,-1.54,-430.8,120182,1.29,-8
2022-02-01 01:23:00,6.21,-2.14,5.36,-1.56,-430.8,120173,1.29,-8
2022-02-01 01:24:00,6.15,-0.87,5.21,-2.49,-426,95979,1.24,-8
2022-02-01 01:25:00,6.15,0.74,5.04,-2.9,-427.9,93079,1.22,-8
2022-02-01 01:26:00,6.18,-0.07,5.29,-2.38,-440.7,74246,1.08,-8
2022-02-01 01:27:00,6.18,-0.39,5.22,-2.6,-435.7,98667,1.28,-8
2022-02-01 01:28:00,6.13,-1.12,4.97,-3.09,-438.3,111065,1.35,-8
2022-02-01 01:29:00,6.02,-2.24,4.53,-2.92,-452,133588,1.51,-8
2022-02-01 01:30:00,6.02,-2.71,4.49,-2.63,-448.7,138343,1.47,-8
2022-02-01 01:31:00,6.06,-3.4,4.56,-1.77,,,,-8
2022-02-01 01:32:00,6.07,-3.39,4.75,-1.47,,,,-8
2022-02-01 01:33:00,6.18,-2.78,4.99,-2.32,-427.1,131492,1.38,-8
2022-02-01 01:34:00,6.14,-2.57,5,-2.36,-427.1,131492,1.38,-8
2022-02-01 01:35:00,6.13,-2.8,4.97,-2.17,-435.4,90751,1.4,-8
2022-02-01 01:36:00,6.1,-1.93,4.24,-3.85,-435.4,90751,1.4,-8
2022-02-01 01:37:00,5.97,-1.59,4.24,-3.87,-443.1,134727,1.38,-8
2022-02-01 01:38:00,5.95,-2.15,4.75,-2.09,-443.1,134727,1.38,-8
2022-02-01 01:39:00,5.93,-2.92,4.93,-1.38,-429.7,111241,1.25,-8
2022-02-01 01:40:00,6.02,-2.61,4.34,-3.2,-429.7,111241,1.25,-9
2022-02-01 01:41:00,6.06,-1.74,4.21,-3.98,-429.7,111241,1.25,-8
2022-02-01 01:42:00,6.11,-1.67,4.3,-3.97,-447.9,145795,1.59,-8
2022-02-01 01:43:00,6.12,-1.82,4.51,-3.66,-447.9,145720,1.59,-8
2022-02-01 01:44:00,6.15,-1.69,4.87,-3.34,-444.1,117821,1.38,-8
2022-02-01 01:45:00,6.16,-1.89,5,-3.05,-444.1,117821,1.38,-9
2022-02-01 01:46:00,6.17,-2.19,4.95,-2.95,,,,-9
2022-02-01 01:47:00,6.17,-2.31,5.04,-2.69,,,,-9
2022-02-01 01:48:00,6.16,-2.04,4.41,-3.76,,,,-9
2022-02-01 01:49:00,6.17,-2.41,3.49,-4.45,,,,-9
2022-02-01 01:50:00,6.17,-2.41,3.49,-4.45,,,,-9
2022-02-01 01:51:00,6.13,-2.33,4,-3.98,-436.8,136216,1.45,-9
2022-02-01 01:52:00,5.96,1.23,4.18,-3.44,-448.3,144853,1.57,-9
2022-02-01 01:53:00,6,0.2,4.29,-3.55,-459.1,151865,1.69,-9
2022-02-01 01:54:00,5.94,1.03,4.23,-3.37,-453.1,131677,1.54,-9
2022-02-01 01:55:00,5.9,1.7,4.46,-2.76,-459.9,128334,1.56,-9
2022-02-01 01:56:00,5.94,1.08,4.64,-2.8,-466.1,131699,1.63,-9
2022-02-01 01:57:00,5.97,1.3,3.61,-3.62,-455.5,110154,1.45,-9
2022-02-01 01:58:00,6.06,0.04,4.43,-3.71,-438.9,124245,1.35,-9
2022-02-01 01:59:00,6.02,0.49,4.79,-3.06,-450.8,141397,1.63,-9
2022-02-01 02:00:00,5.97,0.77,4.91,-2.65,-457.4,162714,1.83,-9
2022-02-01 02:01:00,6.02,0.9,4.93,-2.18,-453.2,117972,1.49,-9
2022-02-01 02:02:00,6.08,1.21,4.98,-1.98,-467.6,143468,1.59,-9
2022-02-01 02:03:00,6.08,1.58,5.1,-1.56,-448.6,124785,1.42,-9
2022-02-01 02:04:00,6.01,0.5,5.07,-2.32,-440.5,115144,1.36,-9
2022-02-01 02:05:00,5.98,1.54,5.1,-1.42,-467.3,153253,1.56,-9
2022-02-01 02:06:00,5.93,1.25,4.99,-1.83,-463.4,152811,1.55,-9
2022-02-01 02:07:00,5.86,1.21,4.85,-1.44,-452.9,147031,1.59,-9
2022-02-01 02:08:00,6.11,0.3,5.11,-1.83,-460.3,144690,1.63,-9
2022-02-01 02:09:00,6.13,-0.28,4.99,-1.59,-445.9,142665,1.46,-9
2022-02-01 02:10:00,5.98,1.47,4.59,1.09,-457.5,173470,1.7,-9
2022-02-01 02:11:00,6.05,0.2,4.82,-0.41,-452.2,135555,1.48,-9
2022-02-01 02:12:00,5.88,2.04,4.82,2.64,-451,133375,1.47,-9
2022-02-01 02:13:00,5.83,2.59,4.58,2.44,-465.4,138638,1.65,-9
2022-02-01 02:14:00,5.81,2.87,4.7,1.82,-465.4,138638,1.65,-8
2022-02-01 02:15:00,5.8,2.96,4.42,2.29,-465.4,138638,1.65,-8
2022-02-01 02:16:00,5.78,2.97,4.18,2.65,,,,-8
2022-02-01 02:17:00,5.78,1.7,4.65,2.32,,,,-8
2022-02-01 02:18:00,5.8,0.23,5.53,1.71,-455,133531,1.25,-8
2022-02-01 02:19:00,5.78,0.94,5.28,1.67,-455,133531,1.25,-9
2022-02-01 02:20:00,5.74,0.82,5.04,2.56,-451.3,155086,1.61,-9
2022-02-01 02:21:00,5.72,0.77,5.11,2.35,-451.3,155086,1.61,-9
2022-02-01 02:22:00,5.71,0.21,5.43,1.69,-451.3,155086,1.61,-9
2022-02-01 02:23:00,5.85,0.21,5.04,2.8,-441.5,117226,1.36,-9
2022-02-01 02:24:00,5.81,0.03,4.62,3.06,-443.1,123262,1.42,-9
2022-02-01 02:25:00,5.89,0.23,5.25,1.63,-447.3,149403,1.88,-9
2022-02-01 02:26:00,5.69,0.51,5.27,0.89,-431.4,168551,1.57,-9
2022-02-01 02:27:00,5.65,0.1,4.94,2.28,-436.8,146966,1.47,-9
2022-02-01 02:28:00,5.89,-0.27,5.12,2.24,-438.2,160274,1.47,-9
2022-02-01 02:29:00,5.92,0.21,5.79,-1.07,-442,140932,1.59,-9
2022-02-01 02:30:00,6.1,-0.56,5.96,-0.79,-445.4,123189,1.71,-9
2022-02-01 02:31:00,6.16,-0.7,5.93,-1.46,-440.3,92872,1.43,-9
2022-02-01 02:32:00,6.09,-0.74,5.9,-1.14,-440.3,92872,1.43,-9
2022-02-01 02:33:00,5.93,-0.77,5.82,-0.34,-436.8,112855,1.47,-9
2022-02-01 02:34:00,5.83,-0.56,5.74,0.54,-436.8,112855,1.47,-9
2022-02-01 02:35:00,6,-1.02,5.65,-1.56,-436.7,117038,1.49,-9
2022-02-01 02:36:00,5.55,-1.1,5.37,0.61,-436.6,119321,1.51,-9
2022-02-01 02:37:00,5.66,-0.99,5.46,0,-433.5,134594,1.51,-9
2022-02-01 02:38:00,6.07,-1.04,5.52,-2.24,-435.3,124260,1.48,-10
2022-02-01 02:39:00,5.93,-1.02,5.58,-1.43,-437.6,114548,1.5,-10
2022-02-01 02:40:00,5.73,-2.26,4.99,0.85,-437.6,120626,1.51,-10
2022-02-01 02:41:00,5.93,-1.69,5.53,-1.27,-437.6,120668,1.51,-10
2022-02-01 02:42:00,,,,,,,,-10
2022-02-01 02:43:00,5.87,-1.9,5.33,-1.54,-433.1,115219,1.52,-10
2022-02-01 02:44:00,5.84,-1.81,5.26,-1.67,-433.1,115219,1.52,-10
2022-02-01 02:45:00,5.79,-2.04,5.05,-1.55,-427,135184,1.68,-9
2022-02-01 02:46:00,5.92,-2.01,4.73,-2.52,-427.1,126238,1.6,-9
2022-02-01 02:47:00,5.87,-1.51,4.9,-2.74,-430.8,117124,1.5,-9
2022-02-01 02:48:00,5.87,-0.89,5.01,-2.69,-435.6,122976,1.51,-9
2022-02-01 02:49:00,5.69,-0.41,5.18,-0.65,-439.2,125824,1.63,-9
2022-02-01 02:50:00,5.45,0.52,5.08,1.8,-447.4,133020,1.91,-9
2022-02-01 02:51:00,5.53,1.07,4.99,2.07,-451.3,143852,1.58,-9
2022-02-01 02:52:00,5.58,-0.17,4.95,1.94,-451.5,144432,1.57,-9
2022-02-01 02:53:00,5.21,0.36,4.95,1.28,-448.9,147792,1.5,-9
2022-02-01 02:54:00,4.81,0.36,4.41,1.73,-448.6,148180,1.49,-9
2022-02-01 02:55:00,4.72,0.03,4.28,1.79,-448.6,148180,1.49,-8
2022-02-01 02:56:00,5.19,-0.67,4,-0.2,-445.6,167516,1.65,-9
2022-02-01 02:57:00,5.64,-0.81,5.04,-2.3,-445.6,167516,1.65,-9
2022-02-01 02:58:00,5.7,-1.33,4.91,-2.5,-441.5,109690,1.54,-8
2022-02-01 02:59:00,5.93,-1.18,5.09,-2.74,-439.7,118812,1.53,-8
2022-02-01 03:00:00,6.1,-0.95,5.11,-3.16,-437,132842,1.52,-9
2022-02-01 03:01:00,6.14,-1.46,4.63,-3.74,-437.7,125691,1.45,-9
2022-02-01 03:02:00,6.06,-2.16,4.01,-3.88,-437.7,125691,1.45,-9
2022-02-01 03:03:00,6.07,-2.3,3.85,-4.02,,,,-9
2022-02-01 03:04:00,6.14,-1.99,4.46,-3.73,-433.9,98257,1.24,-9
2022-02-01 03:05:00,6.12,-1.86,4.33,-3.9,-433.9,98257,1.24,-9
2022-02-01 03:06:00,6.11,-2.21,4.45,-3.53,-433.9,98257,1.24,-10
2022-02-01 03:07:00,6.02,-2.45,3.96,-3.67,,,,-9
2022-02-01 03:08:00,6.09,-3.76,2.92,-3.77,-416.2,119805,1.29,-9
2022-02-01 03:09:00,6.03,-3.65,3.33,-3.45,-416.2,119805,1.29,-10
2022-02-01 03:10:00,5.98,-3.37,3.78,-3.16,-416.2,119805,1.29,-10
2022-02-01 03:11:00,5.86,-2.72,3.62,-3.32,-419.6,118338,1.33,-10
2022-02-01 03:12:00,5.56,-3.33,3.76,-2.07,-421.1,140979,1.47,-10
2022-02-01 03:13:00,5.42,-3.27,3.75,1.5,-422.1,155515,1.57,-10
2022-02-01 03:14:00,5.8,-0.91,4.96,-1.89,-432.8,123483,1.5,-10
2022-02-01 03:15:00,5.85,-2.51,5.08,-0.61,-435.5,115990,1.49,-10
2022-02-01 03:16:00,5.77,-2.89,4.67,0.1,-420.4,109216,1.33,-10
2022-02-01 03:17:00,5.86,-1.24,5.13,-2.47,-412.5,108662,1.26,-10
2022-02-01 03:18:00,5.83,-1.98,5.07,-1.79,,,,-10
2022-02-01 03:19:00,5.82,-2.51,5.08,-0.75,,,,-10
2022-02-01 03:20:00,5.85,-4.04,4.19,-0.38,,,,-10
2022-02-01 03:21:00,,,,,,,,-9
2022-02-01 03:22:00,5.84,-4.34,3.85,-0.34,-411.9,110723,1.29,-9
2022-02-01 03:23:00,5.85,-4.09,4.13,-0.34,-408,102092,1.22,-9
2022-02-01 03:24:00,5.87,-3.66,4.52,-0.7,-407.6,101167,1.22,-9
2022-02-01 03:25:00,5.87,-4.02,4.09,-1.1,,,,-9
2022-02-01 03:26:00,5.87,-4.32,3.71,-1.33,-404.4,89909,1.14,-10
2022-02-01 03:27:00,5.89,-3.72,4.34,-1.39,-404.8,89385,1.13,-10
2022-02-01 03:28:00,5.93,-4,4.06,-1.56,-406.3,87471,1.12,-10
2022-02-01 03:29:00,5.96,-3.94,3.97,-1.97,-407.8,106488,1.23,-10
2022-02-01 03:30:00,5.94,-3.97,3.94,-1.95,-408.3,92768,1.19,-10
2022-02-01 03:31:00,5.94,-4.3,3.81,-1.44,-408.6,85806,1.17,-10
2022-02-01 03:32:00,5.93,-4.15,4.02,-1.28,-406.6,86765,1.16,-10
2022-02-01 03:33:00,5.93,-4.05,4.09,-1.4,-406.6,86765,1.16,-10
2022-02-01 03:34:00,5.92,-4.26,4.03,-0.8,-405.2,88469,1.16,-10
2022-02-01 03:35:00,5.91,-4.43,3.87,-0.39,-405.2,88469,1.16,-10
2022-02-01 03:36:00,5.93,-4.52,3.76,-0.73,-404.8,89257,1.18,-10
2022-02-01 03:37:00,5.95,-4.54,3.67,-1.13,-404.8,89257,1.18,-10
2022-02-01 03:38:00,5.98,-4.57,3.58,-1.41,-403.7,97430,1.19,-10
2022-02-01 03:39:00,5.99,-4.66,3.66,-0.8,-403.7,97430,1.19,-11
2022-02-01 03:40:00,5.97,-4.7,3.47,-0.94,-403.5,93456,1.18,-11
2022-02-01 03:41:00,5.99,-4.63,3.75,-0.51,-402.6,74621,1.13,-11
2022-02-01 03:42:00,6.06,-4.75,3.69,-0.57,-405.4,81393,1.15,-11
2022-02-01 03:43:00,6.07,-4.84,3.61,-0.58,-405.7,82154,1.15,-11
2022-02-01 03:44:00,6,-4.82,3.52,-0.61,,,,-11
2022-02-01 03:45:00,5.84,-4.7,3.34,-0.59,-400.5,82794,1.12,-11
2022-02-01 03:46:00,5.88,-4.7,3.44,-0.53,-400.7,86492,1.15,-11
2022-02-01 03:47:00,6.01,-4.48,3.36,-2.07,-405.5,106467,1.25,-11
2022-02-01 03:48:00,5.69,-4.18,3.19,-2.18,-407.3,113012,1.28,-11
2022-02-01 03:49:00,,,,,,,,-11
2022-02-01 03:50:00,5.95,-4.55,3.23,-2.04,,,,-11
2022-02-01 03:51:00,6.02,-4.57,3.55,-1.54,,,,-11
2022-02-01 03:52:00,6.16,-5.08,3.06,-1.6,,,,-11
2022-02-01 03:53:00,6.11,-5.13,2.89,-1.57,,,,-11
2022-02-01 03:54:00,6.04,-4.62,3.42,-1.73,-406,99480,1.25,-11
2022-02-01 03:55:00,6.11,-4.72,3.35,-1.88,-406,99480,1.25,-11
2022-02-01 03:56:00,6.08,-4.64,3.17,-2.31,-407.8,76288,1.16,-11
2022-02-01 03:57:00,6.15,-4.63,3.19,-2.42,-407.8,76288,1.16,-10
2022-02-01 03:58:00,6.12,-4.57,3.04,-2.65,,,,-10
2022-02-01 03:59:00,6.14,-4,4.12,-2.13,,,,-10
2022-02-01 04:00:00,6.14,-5.02,2.66,-2.31,-404.6,83902,1.18,-10
2022-02-01 04:01:00,6.13,-4.42,3.56,-2.21,-406.2,88056,1.21,-10
2022-02-01 04:02:00,5.94,-3.8,3.89,-2.37,-410.9,100307,1.32,-10
2022-02-01 04:03:00,6.06,-3.68,4.12,-2.49,-411.9,102845,1.34,-9
2022-02-01 04:04:00,5.98,-3.83,3.89,-2.4,,,,-9
2022-02-01 04:05:00,6.06,-4.26,3.64,-2.3,-412.3,92115,1.24,-9
2022-02-01 04:06:00,5.85,-4.09,3.57,-2.16,-409.7,100482,1.26,-9
2022-02-01 04:07:00,5.69,-4.49,3.23,-1.15,-405.7,94745,1.22,-9
2022-02-01 04:08:00,5.78,-4.16,3.58,-1.59,-402.6,82154,1.17,-9
2022-02-01 04:09:00,5.79,-4.03,3.6,-2.02,-402.6,82154,1.17,-9
2022-02-01 04:10:00,5.87,-4.28,3.71,-1.42,,,,-9
2022-02-01 04:11:00,,,,,,,,-10
2022-02-01 04:12:00,5.98,-4.4,3.73,-1.5,-407.3,87546,1.15,-9
2022-02-01 04:13:00,5.93,-4.38,3.73,-1.24,-408.5,94080,1.16,-9
2022-02-01 04:14:00,6.04,-4.65,3.68,-1.09,-409.5,99147,1.17,-9
2022-02-01 04:15:00,5.71,-4.5,3.41,-0.54,,,,-9
2022-02-01 04:16:00,5.98,-4.85,3.38,-0.87,-406.7,77323,1.12,-9
2022-02-01 04:17:00,5.56,-4.73,2.84,-0.18,-406.9,101867,1.2,-9
2022-02-01 04:18:00,5.53,-4.52,3.06,-0.26,-407.3,132441,1.29,-9
2022-02-01 04:19:00,5.59,-4.43,3.27,-0.26,,,,-9
2022-02-01 04:20:00,5.48,-3.98,3.21,-0.65,-409.8,129519,1.29,-9
2022-02-01 04:21:00,5.74,-4.66,3.24,0.04,-408.2,115779,1.23,-9
2022-02-01 04:22:00,5.6,-4.47,3.18,0.67,-404.4,99743,1.15,-9
2022-02-01 04:23:00,5.55,-4.43,3.19,0.39,-403.2,103536,1.15,-9
2022-02-01 04:24:00,5.76,-4.62,3.27,-0.21,-404.2,111279,1.14,-8
2022-02-01 04:25:00,5.86,-4.86,3.24,-0.41,-402.2,106669,1.2,-8
2022-02-01 04:26:00,5.79,-4.81,3.16,-0.48,-404.9,88968,1.17,-8
2022-02-01 04:27:00,5.75,-5.01,2.63,-0.57,-402.6,105859,1.2,-8
2022-02-01 04:28:00,5.75,-4.56,3.16,-1.13,-406.8,115024,1.25,-8
2022-02-01 04:29:00,5.94,-4.94,3.26,-0.53,-405.5,105692,1.25,-8
2022-02-01 04:30:00,4.98,-4.07,2.27,-1.66,-401.9,82248,1.13,-8
2022-02-01 04:31:00,4.88,-4.26,2.21,-0.76,,,,-8
2022-02-01 04:32:00,4.88,-4.26,2.21,-0.76,,,,-8
2022-02-01 04:33:00,5,-4.43,1.89,-1.31,,,,-8
2022-02-01 04:34:00,5.11,-4.67,1.44,-1.46,,,,-8
2022-02-01 04:35:00,5.11,-4.67,1.44,-1.46,,,,-7
2022-02-01 04:36:00,5.12,-4.91,0.94,-1.07,,,,-7
2022-02-01 04:37:00,,,,,,,,-7
2022-02-01 04:38:00,5.17,-4.88,1.13,-1.23,-397.2,85623,1.16,-7
2022-02-01 04:39:00,5.04,-4.45,1.95,-1.11,-397.2,85623,1.16,-7
2022-02-01 04:40:00,5.03,-4.74,1.51,-0.62,-397.2,85623,1.16,-8
2022-02-01 04:41:00,,,,,,,,-8
2022-02-01 04:42:00,5.06,-4.87,1.33,-0.24,-398.4,77539,1.13,-7
2022-02-01 04:43:00,,,,,-398.4,77539,1.13,-7
2022-02-01 04:44:00,5.04,-4.91,1.09,-0.04,,,,-7
2022-02-01 04:45:00,,,,,,,,-7
2022-02-01 04:46:00,5.04,-4.94,0.9,0.46,,,,-7
2022-02-01 04:47:00,,,,,,,,-7
2022-02-01 04:48:00,5.05,-4.96,0.86,0.27,,,,-7
2022-02-01 04:49:00,,,,,,,,-6
2022-02-01 04:50:00,5.04,-4.94,0.92,0.37,,,,-6
2022-02-01 04:51:00,,,,,,,,-6
2022-02-01 04:52:00,5.06,-5.01,0.65,0.25,,,,-6
2022-02-01 04:53:00,,,,,,,,-6
2022-02-01 04:54:00,5.03,-4.99,0.47,0.23,-392.9,95017,1.15,-6
2022-02-01 04:55:00,5.08,-5.02,0.12,0.53,-396.2,105198,1.16,-6
2022-02-01 04:56:00,5.06,-4.85,1.27,0.65,-399.2,113586,1.18,-6
2022-02-01 04:57:00,5.1,-4.77,1.77,0.46,-398.4,99775,1.19,-5
2022-02-01 04:58:00,4.45,-3.49,0.12,2.29,-399.9,112176,1.21,-5
2022-02-01 04:59:00,4.45,-3.49,0.16,2.1,-404.4,168698,1.32,-5
2022-02-01 05:00:00,4.42,-3.8,0.08,1.91,-405.2,192370,1.36,-5
2022-02-01 05:01:00,4.53,-3.77,0.27,1.48,-409.1,157078,1.28,-4
2022-02-01 05:02:00,4.53,-3.85,1.21,1.1,-407.6,135971,1.25,-4
2022-02-01 05:03:00,4.69,-4.25,-0.41,1.37,-402.6,124192,1.26,-4
2022-02-01 05:04:00,4.46,-3.25,-0.95,2.43,-403.7,122389,1.26,-4
2022-02-01 05:05:00,4.76,-2.62,-3.26,1.53,-413.7,181596,1.35,-4
2022-02-01 05:06:00,4.78,-2.53,-3.41,1.38,-430.4,140709,1.46,-4
2022-02-01 05:07:00,4.8,-2.82,-2.89,1.61,-428.5,151984,1.51,-4
2022-02-01 05:08:00,4.64,-3.58,-1.35,1.91,-414.9,140853,1.38,-4
2022-02-01 05:09:00,4.62,-3.31,-1.51,2.32,-402.2,137991,1.3,-4
2022-02-01 05:10:00,4.63,-3.01,-1.83,2.15,-403.9,186308,1.39,-4
2022-02-01 05:11:00,4.41,-2.54,-1.83,1.65,-408.2,183916,1.31,-4
2022-02-01 05:12:00,4.74,-1.23,-3.64,0.47,-420.3,173238,1.4,-3
2022-02-01 05:13:00,4.84,-1.13,-4.16,0.4,-436.8,123096,1.48,-4
2022-02-01 05:14:00,4.92,-1.47,-3.89,1.47,-429.1,139322,1.51,-4
2022-02-01 05:15:00,4.8,-2.5,-2.3,1.84,-418.7,154492,1.41,-3
2022-02-01 05:16:00,4.9,-2.16,-3.28,2.38,-411,149406,1.33,-3
2022-02-01 05:17:00,4.89,-1.65,-3.87,1.97,-423.2,155760,1.45,-3
2022-02-01 05:18:00,4.85,-1.71,-2.82,3.39,-423.9,162242,1.5,-3
2022-02-01 05:19:00,4.68,-1.5,-3.88,1.96,-426,182547,1.67,-3
2022-02-01 05:20:00,4.6,-1.57,-3.56,2.42,-426,182547,1.67,-2
2022-02-01 05:21:00,4.72,-1,-3.75,2.55,-427.5,166431,1.52,-2
2022-02-01 05:22:00,4.78,-1.49,-3.5,1.48,-429.1,162137,1.52,-2
2022-02-01 05:23:00,4.8,-0.79,-4.21,2.13,-430.6,125565,1.49,-2
2022-02-01 05:24:00,4.94,-1.54,-4.04,2.09,-425.3,131893,1.41,-2
2022-02-01 05:25:00,4.69,-1.24,-4.18,1.54,-426.5,135021,1.45,-2
2022-02-01 05:26:00,4.99,-1.35,-4.3,1.5,-427.3,147911,1.53,-3
2022-02-01 05:27:00,5.2,-1.21,-3.9,3.17,-419.8,148000,1.43,-2
2022-02-01 05:28:00,5.12,-2.08,-3.42,3.09,-424.2,132220,1.41,-2
2022-02-01 05:29:00,5.02,-1.18,-3.18,3.6,-425,144736,1.51,-2
2022-02-01 05:30:00,5.12,-0.26,-3.78,3.32,-431.8,159207,1.66,-2
2022-02-01 05:31:00,5.05,-0.76,-3.62,3.04,-435.6,160461,1.69,-2
2022-02-01 05:32:00,5.01,-0.86,-3.24,2.85,-438.1,141374,1.68,-1
2022-02-01 05:33:00,5.1,-0.85,-3.16,2.82,-438.1,141374,1.68,-1
2022-02-01 05:34:00,5.09,-0.96,-3.62,2.71,-438.1,141374,1.68,-1
2022-02-01 05:35:00,5.08,-0.55,-4.33,1.14,-444.6,135700,1.6,-1
2022-02-01 05:36:00,5.06,0.26,-4.02,1.94,-436.6,145410,1.6,-1
2022-02-01 05:37:00,5.08,0.16,-3.58,2.72,-424.1,146433,1.49,-2
2022-02-01 05:38:00,5.11,-0.07,-3.85,2.77,-436.8,150755,1.53,-1
2022-02-01 05:39:00,5.13,-0.57,-3.74,2.96,-438.6,153592,1.55,-1
2022-02-01 05:40:00,5.2,-0.31,-3.67,3.34,-429.5,153112,1.5,-1
2022-02-01 05:41:00,,,,,-437.2,134623,1.53,-1
2022-02-01 05:42:00,,,,,,,,-1
2022-02-01 05:43:00,,,,,,,,-1
2022-02-01 05:44:00,,,,,,,,-1
2022-02-01 05:45:00,,,,,,,,-2
2022-02-01 05:46:00,5.15,-3.39,-2.7,2.6,,,,-2
2022-02-01 05:47:00,,,,,,,,-2
2022-02-01 05:48:00,,,,,,,,-2
2022-02-01 05:49:00,,,,,,,,-2
2022-02-01 05:50:00,,,,,,,,-2
2022-02-01 05:51:00,5.09,-3.09,-2.44,2.98,,,,-2
2022-02-01 05:52:00,,,,,,,,-2
2022-02-01 05:53:00,,,,,,,,-2
2022-02-01 05:54:00,,,,,,,,-2
2022-02-01 05:55:00,5.09,-1.89,-2.74,3.46,,,,-2
2022-02-01 05:56:00,,,,,,,,-2
2022-02-01 05:57:00,,,,,,,,-2
2022-02-01 05:58:00,5.05,-2.99,-3.01,1.87,-424.2,99873,1.34,-2
2022-02-01 05:59:00,5.05,-2.99,-3.01,1.87,-424.2,99873,1.34,-2
2022-02-01 06:00:00,,,,,-424.2,99873,1.34,-2
2022-02-01 06:01:00,5.13,-3.38,-2.87,2.53,,,,-2
2022-02-01 06:02:00,5.11,-3.59,-2.95,1.85,-405.8,173869,1.45,-1
2022-02-01 06:03:00,5.09,-3.44,-3.25,1.24,-406.2,162785,1.35,-1
2022-02-01 06:04:00,5.08,-3.56,-3.27,0.89,-411.8,140290,1.36,-1
2022-02-01 06:05:00,5.18,-3.78,-3.39,0.36,-408.3,176975,1.41,-1
2022-02-01 06:06:00,5.22,-4.28,-2.7,0.22,-404.4,173472,1.42,-1
2022-02-01 06:07:00,5.27,-4.64,-2.28,-0.15,-399.7,194318,1.41,0
