Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2018-07-13 23:00:00,-2,5.25e-14,0.215767635,0.029466419,5,74.6,0.274497,0.024154589,0.405434783,0.973324587,0.006525000898322849,-0.0035722320268156624,0.000616137141632283,-0.0011165768265456188,-0.0023220280103767657,-0.0026948870069967755,0.03203100483077969
2018-07-14 00:00:00,-1,3.08e-14,0.211618257,0.016770248,4,74.6,0.274541,0.019323671,0.405434783,0.973480604,-0.007699492537360852,-0.002507508185831314,0.0010281015822357718,-0.0010158844179346256,-0.002347704749790021,-0.0026927088449224604,0.032005445153603505
2018-07-14 01:00:00,2,5.13e-14,0.199170124,0.028761804,5,74.6,0.274541,0.024154589,0.405434783,0.973480604,0.0003198200556519164,0.0011585018309865083,0.0012414398522344965,-0.0008725481967748903,-0.002375268534720452,-0.0026899298702421047,0.031979788862864525
2018-07-14 02:00:00,2,7.03e-14,0.199170124,0.039825651,2,74.6,0.274541,0.009661836,0.405434783,0.973480604,0.009188716601845785,0.0032927151686977024,0.001170519574178942,-0.0006884781706752275,-0.0024053106560446742,-0.0026865481291802364,0.031954036611177704
2018-07-14 03:00:00,-2,3.58e-14,0.215767635,0.019693387,3,74.6,0.274541,0.014492754,0.405434783,0.973480604,-0.008234643046187679,0.0008251169971788058,0.0007658319427682029,-0.00047012387231663865,-0.0024384224046392834,-0.002682561667961411,0.031928189051158004
2018-07-14 04:00:00,-5,5.59e-14,0.228215768,0.031454078,6,74.6,0.274541,0.028985507,0.405434783,0.973480604,0.007728826609903436,-0.0029041013477597993,0.00011252818921109154,-0.00023225868258404126,-0.0024751950713809093,-0.002677968571591761,0.031902246874201984
2018-07-14 05:00:00,-1,3.55e-14,0.211618257,0.019530947,6,74.6,0.274541,0.028985507,0.405434783,0.973480604,-0.0034228440670305647,-0.0030711204418825654,-0.0006707393503575694,8.42695978807358e-06,-0.0025162199471461416,-0.002672767080203802,0.03187621092683257
2018-07-14 06:00:00,0,2.47e-14,0.20746888,0.013247879,7,74.6,0.274541,0.033816425,0.405434783,0.973480604,-0.01178591365875677,-0.00037236849851486945,-0.0014501197576246283,0.00023524261606522123,-0.002562088322811586,-0.002666955472711649,0.03185008209435428
2018-07-14 07:00:00,-2,7.42e-14,0.215767635,0.042116221,5,74.6,0.274541,0.024154589,0.405434783,0.973480604,0.014332372458667333,0.0028333807345948094,-0.0020309677855634427,0.00043149784751292175,-0.002613391489253855,-0.0026605320280294036,0.03182386126207164
2018-07-14 08:00:00,-1,2.59e-14,0.211618257,0.01395725,3,74.6,0.274541,0.014492754,0.405434783,0.973480604,-0.015105360096053951,0.0042122139327578564,-0.0022034396049690264,0.0005805022153966798,-0.002670720737349553,-0.0026534950250711713,0.031797549315289164
2018-07-14 09:00:00,-2,3.98e-14,0.215767635,0.022023183,4,74.6,0.274541,0.019323671,0.405434783,0.973480604,-0.006752146987835501,0.003534239354365535,-0.0018191633893552695,0.0006696169842402011,-0.0027346673579752862,-0.0026458427427510428,0.03177114713931137
2018-07-14 10:00:00,0,6.64e-14,0.20746888,0.037536475,5,74.6,0.274541,0.024154589,0.405434783,0.973480604,0.010710519563736212,0.0007979410103234252,-0.0009756553231116329,0.0007022716025083902,-0.00280568401291603,-0.002637573459983151,0.031744655619442785
2018-07-14 11:00:00,-1,2.87e-14,0.211618257,0.01554148,5,74.6,0.274541,0.024154589,0.405434783,0.973480604,-0.007969786784575906,-0.003547943665351572,0.00016809640665354088,0.0006852476152157443,-0.0028835237572481555,-0.002628685455681583,0.03171807564098793
2018-07-14 12:00:00,-2,5.12e-14,0.215767635,0.028688822,4,74.6,0.274541,0.019323671,0.405434783,0.973480604,0.0072491653438329934,-0.006743064958484497,0.0014531036128319138,0.000624607576916778,-0.0029672206555880674,-0.00261917700876043,0.031691408089251305
2018-07-14 13:00:00,-5,5.24e-14,0.228215768,0.029391287,4,74.6,0.274541,0.019323671,0.405434783,0.973480604,0.005474493605568505,-0.005305831974720225,0.0026964126481342004,0.0005262689518239787,-0.0030556636822100924,-0.0026090463981338257,0.031664653849537455
2018-07-14 14:00:00,-3,3.45e-14,0.219917012,0.018922777,5,74.6,0.274541,0.024154589,0.405434783,0.973480604,-0.012106331837764642,0.0011219715160207836,0.003619208024547631,0.0003961492041497791,-0.0031477418113885786,-0.002598291902715879,0.0316378138071509
2018-07-14 15:00:00,-2,8.88e-14,0.215767635,0.050612308,4,74.6,0.274541,0.019323671,0.405434783,0.973480604,0.0142097564389429,0.006462043940494414,0.003918708793878412,0.00024016579810665295,-0.003242344017397856,-0.0025869118014206828,0.031610888847396164
2018-07-14 16:00:00,-4,4e-14,0.22406639,0.022154026,5,74.6,0.274541,0.024154589,0.405434783,0.973480604,-0.012167604349762454,0.005203783688620298,0.0033814512271415657,6.577922609743724e-05,-0.003338359274512262,-0.0025749043731623147,0.03158387985557773
2018-07-14 17:00:00,-4,2.77e-14,0.22406639,0.014995159,5,74.6,0.274541,0.024154589,0.405434783,0.973480604,-0.012647244663460747,4.469783484795705e-05,0.0021512404721871583,-0.00011337790671347547,-0.0034346765570061155,-0.002562267896854936,0.031556787717000157
2018-07-14 18:00:00,-8,5.68e-14,0.2406639,0.031952349,4,74.9,0.274541,0.019323671,0.407065217,0.973480604,0.010495872820780745,-0.004173020576285028,0.0004611988960740443,-0.00028212996697133286,-0.003530184839153765,-0.0025490006514126097,0.03152961331696794
2018-07-14 19:00:00,-10,2.13e-14,0.248962656,0.011273683,3,74.9,0.274541,0.014492754,0.407065217,0.973480604,-0.008661148917149548,-0.003543092528000998,-0.0014402577633346996,-0.00042530132132137305,-0.0036237730952295515,-0.0025351009157494513,0.03150235754078562
2018-07-14 20:00:00,-5,4.09e-14,0.228215768,0.022671946,2,74.9,0.274541,0.009661836,0.407065217,0.973480604,0.0008712309305800173,0.0003034251250761777,-0.003215117724717716,-0.0005277163364088122,-0.003714330299507797,-0.0025205669687795905,0.03147502127375772
2018-07-14 21:00:00,-5,4.99e-14,0.228215768,0.027937895,2,74.9,0.274541,0.009661836,0.407065217,0.973480604,0.004899481910227651,0.0028675351781268796,-0.004396385594984412,-0.0005741993788789086,-0.0038007454262628396,-0.0025053970894171104,0.03144760540118874
2018-07-14 22:00:00,-3,3.27e-14,0.219917012,0.017912316,6,74.9,0.274541,0.028985507,0.407065217,0.973480604,-0.0027279049923002,0.0007387723557536847,-0.004597590350114681,-0.0005496513432958673,-0.003881830921850032,-0.0024895895565761016,0.031420110808383195
2018-07-14 23:00:00,-1,3.58e-14,0.211618257,0.019733827,5,74.9,0.274541,0.024154589,0.407065217,0.973480604,0.002294071426726386,-0.003216219118017629,-0.003862172348043044,-0.0004451679317015977,-0.003956080760439052,-0.0024731426491707035,0.03139253838064564
2018-07-15 00:00:00,-1,3.62e-14,0.211618257,0.019923754,3,74.9,0.274541,0.014492754,0.407065217,0.973480604,0.0014570690062692018,-0.0037767201330141135,-0.0023680901269150356,-0.0002754761572641081,-0.0040218629462415115,-0.0024560546461149966,0.03136488900328056
2018-07-15 01:00:00,-1,2.93e-14,0.211618257,0.01591003,0,74.9,0.274541,0.0,0.407065217,0.973480604,-0.009026914520675281,0.0006706166264035356,-0.0004937869890852169,-6.119172895314209e-05,-0.004077533122959295,-0.002438323826323113,0.03133716356159251
2018-07-15 02:00:00,-7,7.66e-14,0.236514523,0.043514203,2,74.9,0.274541,0.009661836,0.407065217,0.973480604,0.012729081428947967,0.004547086142809899,0.001292998246098018,0.000177069644261539,-0.004121446934294259,-0.0024199484687091257,0.03130936294088597
2018-07-15 03:00:00,-10,2.94e-14,0.248962656,0.015973609,0,74.9,0.274541,0.0,0.407065217,0.973480604,-0.01424419724391851,0.0024857234184931668,0.002584789421685144,0.00041869225341017443,-0.004151960023948296,-0.0024009268521871696,0.03128148802646549
2018-07-15 04:00:00,-11,2.61e-14,0.253112033,0.01403777,4,74.9,0.274541,0.019323671,0.407065217,0.973480604,-0.012202859900995058,-0.0023626648561174694,0.0032553799552485375,0.0006430603895229963,-0.004167428035623259,-0.0023812572556713334,0.031253539703635584
2018-07-15 05:00:00,-12,6.58e-14,0.257261411,0.037218173,4,74.9,0.274541,0.019323671,0.407065217,0.973480604,0.013459759719217233,-0.0050184000074425805,0.003248880657991073,0.0008295583436302508,-0.004166206613021011,-0.002360937958075729,0.031225518857700765
2018-07-15 06:00:00,-8,2.38e-14,0.2406639,0.012707102,6,74.9,0.274541,0.028985507,0.407065217,0.973480604,-0.013659404747152371,-0.0018749534606458443,0.00257056370179973,0.0009600887701908141,-0.004146651228639902,-0.002339967409517985,0.03119742637396556
2018-07-15 07:00:00,-6,5.79e-14,0.232365145,0.032584102,6,74.9,0.274541,0.028985507,0.407065217,0.973480604,0.0017281744540408855,0.0036151513446424613,0.0014703467012979821,0.0010266277773782057,-0.004107116670164166,-0.0023183447449298456,0.031169263137734476
2018-07-15 08:00:00,-6,7.76e-14,0.232365145,0.044078292,3,74.9,0.274541,0.014492754,0.407065217,0.973480604,0.012502365770625048,0.0054939445509960255,0.00025930863179338863,0.0010237528710907496,-0.004046040588370669,-0.0022960692704465943,0.03114103003431205
2018-07-15 09:00:00,-7,2.89e-14,0.236514523,0.015694758,2,74.9,0.274541,0.009661836,0.407065217,0.973480604,-0.009479288094641602,0.00012388348675275093,-0.0007736059721009369,0.0009465455055982727,-0.003962364582407776,-0.002273140292203507,0.031112727949002796
