Date,Kp
2020-10-05 23:58:17,23
2020-10-06 00:58:17,23
2020-10-06 01:58:17,23
2020-10-06 02:58:17,37
2020-10-06 03:58:17,37
2020-10-06 04:58:17,37
2020-10-06 05:58:17,10
2020-10-06 06:58:17,10
2020-10-06 07:58:17,10
2020-10-06 08:58:17,7
2020-10-06 09:58:17,7
2020-10-06 10:58:17,7
2020-10-06 11:58:17,10
2020-10-06 12:58:17,10
2020-10-06 13:58:17,10
2020-10-06 14:58:17,3
2020-10-06 15:58:17,3
2020-10-06 16:58:17,3
2020-10-06 17:58:17,3
2020-10-06 18:58:17,3
2020-10-06 19:58:17,3
2020-10-06 20:58:17,7
2020-10-06 21:58:17,7
2020-10-06 22:58:17,7
2020-10-06 23:58:17,3
2020-10-07 00:58:17,3
2020-10-07 01:58:17,3
2020-10-07 02:58:17,7
2020-10-07 03:58:17,7
2020-10-07 04:58:17,7
2020-10-07 05:58:17,3
2020-10-07 06:58:17,3
2020-10-07 07:58:17,3
2020-10-07 08:58:17,10
2020-10-07 09:58:17,10
2020-10-07 10:58:17,10
2020-10-07 11:58:16,23
2020-10-07 12:58:16,23
2020-10-07 13:58:16,23
2020-10-07 14:58:16,13
2020-10-07 15:58:16,13
2020-10-07 16:58:16,13
2020-10-07 17:58:16,7
2020-10-07 18:58:16,7
2020-10-07 19:58:16,7
2020-10-07 20:58:16,10
2020-10-07 21:58:16,10
2020-10-07 22:58:16,10
2020-10-07 23:58:16,7
2020-10-08 00:58:16,7
2020-10-08 01:58:16,7
2020-10-08 02:58:16,3
2020-10-08 03:58:16,3
2020-10-08 04:58:16,3
2020-10-08 05:58:16,7
2020-10-08 06:58:16,7
2020-10-08 07:58:16,7
2020-10-08 08:58:16,3
2020-10-08 09:58:16,3
2020-10-08 10:58:16,3
2020-10-08 11:58:16,0
2020-10-08 12:58:16,0
2020-10-08 13:58:16,0
2020-10-08 14:58:16,3
2020-10-08 15:58:16,3
2020-10-08 16:58:16,3
2020-10-08 17:58:16,3
2020-10-08 18:58:16,3
2020-10-08 19:58:16,3
2020-10-08 20:58:16,7
2020-10-08 21:58:16,7
2020-10-08 22:58:16,7
2020-10-08 23:58:16,3
2020-10-09 00:58:16,3
2020-10-09 01:58:16,3
2020-10-09 02:58:16,0
2020-10-09 03:58:16,0
2020-10-09 04:58:16,0
2020-10-09 05:58:16,3
2020-10-09 06:58:16,3
2020-10-09 07:58:16,3
2020-10-09 08:58:16,0
2020-10-09 09:58:16,0
2020-10-09 10:58:16,0
2020-10-09 11:58:16,0
2020-10-09 12:58:16,0
2020-10-09 13:58:16,0
2020-10-09 14:58:16,0
2020-10-09 15:58:16,0
2020-10-09 16:58:16,0
2020-10-09 17:58:16,0
2020-10-09 18:58:16,0
2020-10-09 19:58:16,0
2020-10-09 20:58:16,0
2020-10-09 21:58:16,0
2020-10-09 22:58:16,0
2020-10-09 23:58:16,0
2020-10-10 00:58:16,0
2020-10-10 01:58:16,0
2020-10-10 02:58:16,0
2020-10-10 03:58:16,0
2020-10-10 04:58:16,0
2020-10-10 05:58:16,0
2020-10-10 06:58:16,0
2020-10-10 07:58:16,0
2020-10-10 08:58:16,7
2020-10-10 09:58:16,7
2020-10-10 10:58:16,7
2020-10-10 11:58:16,0
2020-10-10 12:58:16,0
2020-10-10 13:58:16,0
2020-10-10 14:58:16,7
2020-10-10 15:58:16,7
2020-10-10 16:58:16,7
2020-10-10 17:58:16,0
2020-10-10 18:58:16,0
2020-10-10 19:58:16,0
2020-10-10 20:58:16,0
2020-10-10 21:58:16,0
2020-10-10 22:58:16,0
2020-10-10 23:58:16,0
2020-10-11 00:58:16,0
2020-10-11 01:58:16,0
2020-10-11 02:58:16,0
2020-10-11 03:58:16,0
2020-10-11 04:58:16,0
2020-10-11 05:58:16,3
2020-10-11 06:58:16,3
2020-10-11 07:58:16,3
2020-10-11 08:58:16,3
2020-10-11 09:58:16,3
2020-10-11 10:58:16,3
2020-10-11 11:58:16,3
2020-10-11 12:58:16,3
2020-10-11 13:58:16,3
2020-10-11 14:58:16,7
2020-10-11 15:58:16,7
2020-10-11 16:58:16,7
2020-10-11 17:58:16,3
2020-10-11 18:58:16,3
2020-10-11 19:58:16,3
2020-10-11 20:58:16,13
2020-10-11 21:58:16,13
2020-10-11 22:58:16,13
2020-10-11 23:58:16,3
2020-10-12 00:58:16,3
2020-10-12 01:58:16,3
2020-10-12 02:58:16,0
2020-10-12 03:58:16,0
2020-10-12 04:58:16,0
2020-10-12 05:58:16,0
2020-10-12 06:58:16,0
2020-10-12 07:58:16,0
2020-10-12 08:58:16,3
2020-10-12 09:58:16,3
2020-10-12 10:58:16,3
2020-10-12 11:58:16,7
2020-10-12 12:58:16,7
2020-10-12 13:58:16,7
2020-10-12 14:58:16,10
2020-10-12 15:58:16,10
2020-10-12 16:58:16,10
2020-10-12 17:58:16,7
2020-10-12 18:58:16,7
2020-10-12 19:58:16,7
2020-10-12 20:58:16,13
2020-10-12 21:58:16,13
2020-10-12 22:58:16,13
2020-10-12 23:58:16,10
2020-10-13 00:58:16,10
2020-10-13 01:58:16,10
2020-10-13 02:58:16,7
2020-10-13 03:58:16,7
2020-10-13 04:58:16,7
2020-10-13 05:58:16,3
2020-10-13 06:58:16,3
2020-10-13 07:58:16,3
2020-10-13 08:58:16,3
2020-10-13 09:58:16,3
2020-10-13 10:58:16,3
2020-10-13 11:58:16,0
2020-10-13 12:58:16,0
2020-10-13 13:58:16,0
2020-10-13 14:58:16,7
2020-10-13 15:58:16,7
2020-10-13 16:58:16,7
2020-10-13 17:58:16,3
2020-10-13 18:58:16,3
2020-10-13 19:58:16,3
2020-10-13 20:58:16,3
2020-10-13 21:58:16,3
2020-10-13 22:58:16,3
2020-10-13 23:58:16,0
2020-10-14 00:58:16,0
2020-10-14 01:58:16,0
2020-10-14 02:58:16,0
2020-10-14 03:58:16,0
2020-10-14 04:58:16,0
2020-10-14 05:58:16,0
2020-10-14 06:58:16,0
2020-10-14 07:58:16,0
2020-10-14 08:58:16,0
2020-10-14 09:58:16,0
2020-10-14 10:58:16,0
2020-10-14 11:58:16,0
2020-10-14 12:58:16,0
2020-10-14 13:58:16,0
2020-10-14 14:58:16,0
2020-10-14 15:58:16,0
2020-10-14 16:58:16,0
2020-10-14 17:58:16,0
2020-10-14 18:58:16,0
2020-10-14 19:58:16,0
2020-10-14 20:58:16,0
2020-10-14 21:58:16,0
2020-10-14 22:58:16,0
2020-10-14 23:58:16,0
2020-10-15 00:58:16,0
2020-10-15 01:58:16,0
2020-10-15 02:58:16,0
2020-10-15 03:58:16,0
2020-10-15 04:58:16,0
2020-10-15 05:58:16,0
2020-10-15 06:58:16,0
2020-10-15 07:58:16,0
2020-10-15 08:58:16,0
2020-10-15 09:58:16,0
2020-10-15 10:58:16,0
2020-10-15 11:58:16,0
2020-10-15 12:58:16,0
2020-10-15 13:58:16,0
2020-10-15 14:58:16,3
2020-10-15 15:58:16,3
2020-10-15 16:58:16,3
2020-10-15 17:58:16,7
2020-10-15 18:58:16,7
2020-10-15 19:58:15,7
2020-10-15 20:58:15,10
2020-10-15 21:58:15,10
2020-10-15 22:58:15,10
2020-10-15 23:58:15,13
2020-10-16 00:58:15,13
2020-10-16 01:58:15,13
2020-10-16 02:58:15,7
2020-10-16 03:58:15,7
2020-10-16 04:58:15,7
2020-10-16 05:58:15,7
2020-10-16 06:58:15,7
2020-10-16 07:58:15,7
2020-10-16 08:58:15,7
2020-10-16 09:58:15,7
2020-10-16 10:58:15,7
2020-10-16 11:58:15,7
2020-10-16 12:58:15,7
2020-10-16 13:58:15,7
2020-10-16 14:58:15,7
2020-10-16 15:58:15,7
2020-10-16 16:58:15,7
2020-10-16 17:58:15,7
2020-10-16 18:58:15,7
2020-10-16 19:58:15,7
2020-10-16 20:58:15,13
2020-10-16 21:58:15,13
2020-10-16 22:58:15,13
2020-10-16 23:58:15,7
2020-10-17 00:58:15,7
2020-10-17 01:58:15,7
2020-10-17 02:58:15,17
2020-10-17 03:58:15,17
2020-10-17 04:58:15,17
2020-10-17 05:58:15,20
2020-10-17 06:58:15,20
2020-10-17 07:58:15,20
2020-10-17 08:58:15,10
2020-10-17 09:58:15,10
2020-10-17 10:58:15,10
2020-10-17 11:58:15,7
2020-10-17 12:58:15,7
2020-10-17 13:58:15,7
2020-10-17 14:58:15,3
2020-10-17 15:58:15,3
2020-10-17 16:58:15,3
2020-10-17 17:58:15,13
2020-10-17 18:58:15,13
2020-10-17 19:58:15,13
2020-10-17 20:58:15,13
2020-10-17 21:58:15,13
2020-10-17 22:58:15,13
2020-10-17 23:58:15,7
2020-10-18 00:58:15,7
2020-10-18 01:58:15,7
2020-10-18 02:58:15,3
2020-10-18 03:58:15,3
2020-10-18 04:58:15,3
2020-10-18 05:58:15,3
2020-10-18 06:58:15,3
2020-10-18 07:58:15,3
2020-10-18 08:58:15,3
2020-10-18 09:58:15,3
2020-10-18 10:58:15,3
2020-10-18 11:58:15,0
2020-10-18 12:58:15,0
2020-10-18 13:58:15,0
2020-10-18 14:58:15,3
2020-10-18 15:58:15,3
2020-10-18 16:58:15,3
2020-10-18 17:58:15,3
2020-10-18 18:58:15,3
2020-10-18 19:58:15,3
2020-10-18 20:58:15,10
2020-10-18 21:58:15,10
2020-10-18 22:58:15,10
2020-10-18 23:58:15,3
2020-10-19 00:58:15,3
2020-10-19 01:58:15,3
2020-10-19 02:58:15,10
2020-10-19 03:58:15,10
2020-10-19 04:58:15,10
2020-10-19 05:58:15,10
2020-10-19 06:58:15,10
2020-10-19 07:58:15,10
2020-10-19 08:58:15,20
2020-10-19 09:58:15,20
2020-10-19 10:58:15,20
2020-10-19 11:58:15,30
2020-10-19 12:58:15,30
2020-10-19 13:58:15,30
2020-10-19 14:58:15,17
2020-10-19 15:58:15,17
2020-10-19 16:58:15,17
2020-10-19 17:58:15,17
2020-10-19 18:58:15,17
2020-10-19 19:58:15,17
2020-10-19 20:58:15,17
2020-10-19 21:58:15,17
2020-10-19 22:58:15,17
2020-10-19 23:58:15,23
2020-10-20 00:58:15,23
2020-10-20 01:58:15,23
2020-10-20 02:58:15,17
2020-10-20 03:58:15,17
2020-10-20 04:58:15,17
2020-10-20 05:58:15,7
2020-10-20 06:58:15,7
2020-10-20 07:58:15,7
2020-10-20 08:58:15,3
2020-10-20 09:58:15,3
2020-10-20 10:58:15,3
2020-10-20 11:58:15,0
2020-10-20 12:58:15,0
2020-10-20 13:58:15,0
2020-10-20 14:58:15,3
2020-10-20 15:58:15,3
2020-10-20 16:58:15,3
2020-10-20 17:58:15,10
2020-10-20 18:58:15,10
2020-10-20 19:58:15,10
2020-10-20 20:58:15,7
2020-10-20 21:58:15,7
2020-10-20 22:58:15,7
2020-10-20 23:58:15,23
2020-10-21 00:58:15,23
2020-10-21 01:58:15,23
2020-10-21 02:58:15,23
2020-10-21 03:58:15,23
2020-10-21 04:58:15,23
2020-10-21 05:58:15,37
2020-10-21 06:58:15,37
2020-10-21 07:58:15,37
2020-10-21 08:58:15,20
2020-10-21 09:58:15,20
2020-10-21 10:58:15,20
2020-10-21 11:58:15,7
2020-10-21 12:58:15,7
2020-10-21 13:58:15,7
2020-10-21 14:58:15,7
2020-10-21 15:58:15,7
2020-10-21 16:58:15,7
2020-10-21 17:58:15,10
2020-10-21 18:58:15,10
2020-10-21 19:58:15,10
2020-10-21 20:58:15,17
2020-10-21 21:58:15,17
2020-10-21 22:58:15,17
2020-10-21 23:58:15,33
2020-10-22 00:58:15,33
2020-10-22 01:58:15,33
2020-10-22 02:58:15,3
2020-10-22 03:58:15,3
2020-10-22 04:58:15,3
2020-10-22 05:58:15,3
2020-10-22 06:58:15,3
2020-10-22 07:58:15,3
2020-10-22 08:58:15,3
2020-10-22 09:58:15,3
2020-10-22 10:58:15,3
2020-10-22 11:58:15,10
2020-10-22 12:58:15,10
2020-10-22 13:58:15,10
2020-10-22 14:58:15,7
2020-10-22 15:58:15,7
2020-10-22 16:58:15,7
2020-10-22 17:58:15,13
2020-10-22 18:58:15,13
2020-10-22 19:58:15,13
2020-10-22 20:58:15,13
2020-10-22 21:58:15,13
2020-10-22 22:58:15,13
2020-10-22 23:58:15,13
2020-10-23 00:58:15,13
2020-10-23 01:58:15,13
2020-10-23 02:58:15,13
2020-10-23 03:58:15,13
2020-10-23 04:58:15,13
2020-10-23 05:58:15,3
2020-10-23 06:58:15,3
2020-10-23 07:58:15,3
2020-10-23 08:58:15,3
2020-10-23 09:58:15,3
2020-10-23 10:58:15,3
2020-10-23 11:58:15,17
2020-10-23 12:58:15,17
2020-10-23 13:58:15,17
2020-10-23 14:58:15,27
2020-10-23 15:58:15,27
2020-10-23 16:58:15,27
2020-10-23 17:58:15,47
2020-10-23 18:58:15,47
2020-10-23 19:58:15,47
2020-10-23 20:58:15,47
2020-10-23 21:58:15,47
2020-10-23 22:58:15,47
2020-10-23 23:58:15,33
2020-10-24 00:58:15,33
2020-10-24 01:58:15,33
2020-10-24 02:58:15,40
2020-10-24 03:58:14,40
2020-10-24 04:58:14,40
2020-10-24 05:58:14,40
2020-10-24 06:58:14,40
2020-10-24 07:58:14,40
2020-10-24 08:58:14,30
2020-10-24 09:58:14,30
2020-10-24 10:58:14,30
2020-10-24 11:58:14,17
2020-10-24 12:58:14,17
2020-10-24 13:58:14,17
2020-10-24 14:58:14,33
2020-10-24 15:58:14,33
2020-10-24 16:58:14,33
2020-10-24 17:58:14,30
2020-10-24 18:58:14,30
2020-10-24 19:58:14,30
2020-10-24 20:58:14,23
2020-10-24 21:58:14,23
2020-10-24 22:58:14,23
2020-10-24 23:58:14,27
2020-10-25 00:58:14,27
2020-10-25 01:58:14,27
2020-10-25 02:58:14,13
2020-10-25 03:58:14,13
2020-10-25 04:58:14,13
2020-10-25 05:58:14,20
2020-10-25 06:58:14,20
2020-10-25 07:58:14,20
2020-10-25 08:58:14,27
2020-10-25 09:58:14,27
2020-10-25 10:58:14,27
2020-10-25 11:58:14,37
2020-10-25 12:58:14,37
2020-10-25 13:58:14,37
2020-10-25 14:58:14,37
2020-10-25 15:58:14,37
2020-10-25 16:58:14,37
2020-10-25 17:58:14,37
2020-10-25 18:58:14,37
2020-10-25 19:58:14,37
2020-10-25 20:58:14,23
2020-10-25 21:58:14,23
2020-10-25 22:58:14,23
2020-10-25 23:58:14,20
2020-10-26 00:58:14,20
2020-10-26 01:58:14,20
2020-10-26 02:58:14,37
2020-10-26 03:58:14,37
2020-10-26 04:58:14,37
2020-10-26 05:58:14,33
2020-10-26 06:58:14,33
2020-10-26 07:58:14,33
2020-10-26 08:58:14,27
2020-10-26 09:58:14,27
2020-10-26 10:58:14,27
2020-10-26 11:58:14,33
2020-10-26 12:58:14,33
2020-10-26 13:58:14,33
2020-10-26 14:58:14,20
2020-10-26 15:58:14,20
2020-10-26 16:58:14,20
2020-10-26 17:58:14,30
2020-10-26 18:58:14,30
2020-10-26 19:58:14,30
2020-10-26 20:58:14,30
2020-10-26 21:58:14,30
2020-10-26 22:58:14,30
2020-10-26 23:58:14,17
2020-10-27 00:58:14,17
2020-10-27 01:58:14,17
2020-10-27 02:58:14,17
2020-10-27 03:58:14,17
2020-10-27 04:58:14,17
2020-10-27 05:58:14,33
2020-10-27 06:58:14,33
2020-10-27 07:58:14,33
2020-10-27 08:58:14,27
2020-10-27 09:58:14,27
2020-10-27 10:58:14,27
2020-10-27 11:58:14,3
2020-10-27 12:58:14,3
2020-10-27 13:58:14,3
2020-10-27 14:58:14,3
2020-10-27 15:58:14,3
2020-10-27 16:58:14,3
2020-10-27 17:58:14,23
2020-10-27 18:58:14,23
2020-10-27 19:58:14,23
2020-10-27 20:58:14,20
2020-10-27 21:58:14,20
2020-10-27 22:58:14,20
2020-10-27 23:58:14,17
2020-10-28 00:58:14,17
2020-10-28 01:58:14,17
2020-10-28 02:58:14,27
2020-10-28 03:58:14,27
2020-10-28 04:58:14,27
2020-10-28 05:58:14,13
2020-10-28 06:58:14,13
2020-10-28 07:58:14,13
2020-10-28 08:58:14,17
2020-10-28 09:58:14,17
2020-10-28 10:58:14,17
2020-10-28 11:58:14,27
2020-10-28 12:58:14,27
2020-10-28 13:58:14,27
2020-10-28 14:58:14,33
2020-10-28 15:58:14,33
2020-10-28 16:58:14,33
2020-10-28 17:58:14,33
2020-10-28 18:58:14,33
2020-10-28 19:58:14,33
2020-10-28 20:58:14,17
2020-10-28 21:58:14,17
2020-10-28 22:58:14,17
2020-10-28 23:58:14,10
2020-10-29 00:58:14,10
2020-10-29 01:58:14,10
2020-10-29 02:58:14,27
2020-10-29 03:58:14,27
2020-10-29 04:58:14,27
2020-10-29 05:58:14,27
2020-10-29 06:58:14,27
2020-10-29 07:58:14,27
2020-10-29 08:58:14,33
2020-10-29 09:58:14,33
2020-10-29 10:58:14,33
2020-10-29 11:58:14,23
2020-10-29 12:58:14,23
2020-10-29 13:58:14,23
2020-10-29 14:58:14,40
2020-10-29 15:58:14,40
2020-10-29 16:58:14,40
2020-10-29 17:58:14,13
2020-10-29 18:58:14,13
2020-10-29 19:58:14,13
2020-10-29 20:58:14,20
2020-10-29 21:58:14,20
2020-10-29 22:58:14,20
2020-10-29 23:58:14,20
2020-10-30 00:58:14,20
2020-10-30 01:58:14,20
2020-10-30 02:58:14,13
2020-10-30 03:58:14,13
2020-10-30 04:58:14,13
2020-10-30 05:58:14,7
2020-10-30 06:58:14,7
2020-10-30 07:58:14,7
2020-10-30 08:58:14,10
2020-10-30 09:58:14,10
2020-10-30 10:58:14,10
2020-10-30 11:58:14,3
2020-10-30 12:58:14,3
2020-10-30 13:58:14,3
2020-10-30 14:58:14,3
2020-10-30 15:58:14,3
2020-10-30 16:58:14,3
2020-10-30 17:58:14,10
2020-10-30 18:58:14,10
2020-10-30 19:58:14,10
2020-10-30 20:58:14,20
2020-10-30 21:58:14,20
2020-10-30 22:58:14,20
2020-10-30 23:58:14,7
2020-10-31 00:58:14,7
2020-10-31 01:58:14,7
2020-10-31 02:58:14,13
2020-10-31 03:58:14,13
2020-10-31 04:58:14,13
2020-10-31 05:58:14,23
2020-10-31 06:58:14,23
2020-10-31 07:58:14,23
2020-10-31 08:58:14,20
2020-10-31 09:58:14,20
2020-10-31 10:58:14,20
2020-10-31 11:58:14,17
2020-10-31 12:58:14,17
2020-10-31 13:58:14,17
2020-10-31 14:58:14,23
2020-10-31 15:58:14,23
2020-10-31 16:58:14,23
2020-10-31 17:58:14,0
2020-10-31 18:58:14,0
2020-10-31 19:58:14,0
2020-10-31 20:58:14,7
2020-10-31 21:58:14,7
2020-10-31 22:58:14,7
2020-10-31 23:58:14,7
2020-11-01 00:58:14,7
2020-11-01 01:58:14,7
2020-11-01 02:58:14,3
2020-11-01 03:58:14,3
2020-11-01 04:58:14,3
2020-11-01 05:58:14,17
2020-11-01 06:58:14,17
2020-11-01 07:58:14,17
2020-11-01 08:58:14,20
2020-11-01 09:58:14,20
2020-11-01 10:58:14,20
2020-11-01 11:58:13,30
2020-11-01 12:58:13,30
2020-11-01 13:58:13,30
2020-11-01 14:58:13,30
2020-11-01 15:58:13,30
2020-11-01 16:58:13,30
2020-11-01 17:58:13,27
2020-11-01 18:58:13,27
2020-11-01 19:58:13,27
2020-11-01 20:58:13,10
2020-11-01 21:58:13,10
2020-11-01 22:58:13,10
2020-11-01 23:58:13,0
2020-11-02 00:58:13,0
2020-11-02 01:58:13,0
2020-11-02 02:58:13,0
2020-11-02 03:58:13,0
2020-11-02 04:58:13,0
2020-11-02 05:58:13,7
2020-11-02 06:58:13,7
2020-11-02 07:58:13,7
2020-11-02 08:58:13,3
2020-11-02 09:58:13,3
2020-11-02 10:58:13,3
2020-11-02 11:58:13,0
2020-11-02 12:58:13,0
2020-11-02 13:58:13,0
2020-11-02 14:58:13,0
2020-11-02 15:58:13,0
2020-11-02 16:58:13,0
2020-11-02 17:58:13,7
2020-11-02 18:58:13,7
2020-11-02 19:58:13,7
2020-11-02 20:58:13,10
2020-11-02 21:58:13,10
2020-11-02 22:58:13,10
2020-11-02 23:58:13,17
2020-11-03 00:58:13,17
2020-11-03 01:58:13,17
2020-11-03 02:58:13,0
2020-11-03 03:58:13,0
2020-11-03 04:58:13,0
2020-11-03 05:58:13,0
2020-11-03 06:58:13,0
2020-11-03 07:58:13,0
2020-11-03 08:58:13,7
2020-11-03 09:58:13,7
2020-11-03 10:58:13,7
2020-11-03 11:58:13,3
2020-11-03 12:58:13,3
2020-11-03 13:58:13,3
2020-11-03 14:58:13,0
2020-11-03 15:58:13,0
2020-11-03 16:58:13,0
2020-11-03 17:58:13,0
2020-11-03 18:58:13,0
2020-11-03 19:58:13,0
2020-11-03 20:58:13,7
2020-11-03 21:58:13,7
2020-11-03 22:58:13,7
2020-11-03 23:58:13,7
2020-11-04 00:58:13,7
2020-11-04 01:58:13,7
2020-11-04 02:58:13,3
2020-11-04 03:58:13,3
2020-11-04 04:58:13,3
2020-11-04 05:58:13,3
2020-11-04 06:58:13,3
2020-11-04 07:58:13,3
2020-11-04 08:58:13,3
2020-11-04 09:58:13,3
2020-11-04 10:58:13,3
2020-11-04 11:58:13,3
2020-11-04 12:58:13,3
2020-11-04 13:58:13,3
2020-11-04 14:58:13,3
2020-11-04 15:58:13,3
2020-11-04 16:58:13,3
2020-11-04 17:58:13,3
2020-11-04 18:58:13,3
2020-11-04 19:58:13,3
2020-11-04 20:58:13,0
2020-11-04 21:58:13,0
2020-11-04 22:58:13,0
2020-11-04 23:58:13,0
2020-11-05 00:58:13,0
2020-11-05 01:58:13,0
2020-11-05 02:58:13,0
2020-11-05 03:58:13,0
2020-11-05 04:58:13,0
2020-11-05 05:58:13,3
2020-11-05 06:58:13,3
2020-11-05 07:58:13,3
2020-11-05 08:58:13,7
2020-11-05 09:58:13,7
2020-11-05 10:58:13,7
2020-11-05 11:58:13,13
2020-11-05 12:58:13,13
2020-11-05 13:58:13,13
2020-11-05 14:58:13,3
2020-11-05 15:58:13,3
2020-11-05 16:58:13,3
2020-11-05 17:58:13,10
2020-11-05 18:58:13,10
2020-11-05 19:58:13,10
2020-11-05 20:58:13,17
2020-11-05 21:58:13,17
2020-11-05 22:58:13,17
2020-11-05 23:58:13,10
2020-11-06 00:58:13,10
2020-11-06 01:58:13,10
2020-11-06 02:58:13,17
2020-11-06 03:58:13,17
2020-11-06 04:58:13,17
2020-11-06 05:58:13,13
2020-11-06 06:58:13,13
2020-11-06 07:58:13,13
2020-11-06 08:58:13,17
2020-11-06 09:58:13,17
2020-11-06 10:58:13,17
2020-11-06 11:58:13,20
2020-11-06 12:58:13,20
2020-11-06 13:58:13,20
2020-11-06 14:58:13,27
2020-11-06 15:58:13,27
2020-11-06 16:58:13,27
2020-11-06 17:58:13,23
2020-11-06 18:58:13,23
2020-11-06 19:58:13,23
2020-11-06 20:58:13,13
2020-11-06 21:58:13,13
2020-11-06 22:58:13,13
2020-11-06 23:58:13,13
2020-11-07 00:58:13,13
2020-11-07 01:58:13,13
2020-11-07 02:58:13,7
2020-11-07 03:58:13,7
2020-11-07 04:58:13,7
2020-11-07 05:58:13,10
2020-11-07 06:58:13,10
2020-11-07 07:58:13,10
2020-11-07 08:58:13,13
2020-11-07 09:58:13,13
2020-11-07 10:58:13,13
2020-11-07 11:58:13,7
2020-11-07 12:58:13,7
2020-11-07 13:58:13,7
2020-11-07 14:58:13,20
2020-11-07 15:58:13,20
2020-11-07 16:58:13,20
2020-11-07 17:58:13,27
2020-11-07 18:58:13,27
2020-11-07 19:58:13,27
2020-11-07 20:58:13,30
2020-11-07 21:58:13,30
2020-11-07 22:58:13,30
2020-11-07 23:58:13,13
2020-11-08 00:58:13,13
2020-11-08 01:58:13,13
2020-11-08 02:58:13,17
2020-11-08 03:58:13,17
2020-11-08 04:58:13,17
2020-11-08 05:58:13,20
2020-11-08 06:58:13,20
2020-11-08 07:58:13,20
2020-11-08 08:58:13,10
2020-11-08 09:58:13,10
2020-11-08 10:58:13,10
2020-11-08 11:58:13,10
2020-11-08 12:58:13,10
2020-11-08 13:58:13,10
2020-11-08 14:58:13,13
2020-11-08 15:58:13,13
2020-11-08 16:58:13,13
2020-11-08 17:58:13,7
2020-11-08 18:58:13,7
2020-11-08 19:58:13,7
2020-11-08 20:58:13,0
2020-11-08 21:58:13,0
2020-11-08 22:58:13,0
2020-11-08 23:58:13,0
2020-11-09 00:58:13,0
2020-11-09 01:58:13,0
2020-11-09 02:58:13,0
2020-11-09 03:58:13,0
2020-11-09 04:58:13,0
2020-11-09 05:58:13,0
2020-11-09 06:58:13,0
2020-11-09 07:58:13,0
2020-11-09 08:58:13,0
2020-11-09 09:58:13,0
2020-11-09 10:58:13,0
2020-11-09 11:58:13,0
2020-11-09 12:58:13,0
2020-11-09 13:58:13,0
2020-11-09 14:58:13,0
2020-11-09 15:58:13,0
2020-11-09 16:58:13,0
2020-11-09 17:58:13,0
2020-11-09 18:58:13,0
2020-11-09 19:58:12,0
2020-11-09 20:58:12,0
2020-11-09 21:58:12,0
2020-11-09 22:58:12,0
2020-11-09 23:58:12,0
2020-11-10 00:58:12,0
2020-11-10 01:58:12,0
2020-11-10 02:58:12,0
2020-11-10 03:58:12,0
2020-11-10 04:58:12,0
2020-11-10 05:58:12,3
2020-11-10 06:58:12,3
2020-11-10 07:58:12,3
2020-11-10 08:58:12,3
2020-11-10 09:58:12,3
2020-11-10 10:58:12,3
2020-11-10 11:58:12,0
2020-11-10 12:58:12,0
2020-11-10 13:58:12,0
2020-11-10 14:58:12,0
2020-11-10 15:58:12,0
2020-11-10 16:58:12,0
2020-11-10 17:58:12,0
2020-11-10 18:58:12,0
2020-11-10 19:58:12,0
2020-11-10 20:58:12,0
2020-11-10 21:58:12,0
2020-11-10 22:58:12,0
2020-11-10 23:58:12,0
2020-11-11 00:58:12,0
2020-11-11 01:58:12,0
2020-11-11 02:58:12,0
2020-11-11 03:58:12,0
2020-11-11 04:58:12,0
2020-11-11 05:58:12,3
2020-11-11 06:58:12,3
2020-11-11 07:58:12,3
2020-11-11 08:58:12,3
2020-11-11 09:58:12,3
2020-11-11 10:58:12,3
2020-11-11 11:58:12,7
2020-11-11 12:58:12,7
2020-11-11 13:58:12,7
2020-11-11 14:58:12,13
2020-11-11 15:58:12,13
2020-11-11 16:58:12,13
2020-11-11 17:58:12,13
2020-11-11 18:58:12,13
2020-11-11 19:58:12,13
2020-11-11 20:58:12,20
2020-11-11 21:58:12,20
2020-11-11 22:58:12,20
2020-11-11 23:58:12,10
2020-11-12 00:58:12,10
2020-11-12 01:58:12,10
2020-11-12 02:58:12,0
2020-11-12 03:58:12,0
2020-11-12 04:58:12,0
2020-11-12 05:58:12,13
2020-11-12 06:58:12,13
2020-11-12 07:58:12,13
2020-11-12 08:58:12,13
2020-11-12 09:58:12,13
2020-11-12 10:58:12,13
2020-11-12 11:58:12,3
2020-11-12 12:58:12,3
2020-11-12 13:58:12,3
2020-11-12 14:58:12,3
2020-11-12 15:58:12,3
2020-11-12 16:58:12,3
2020-11-12 17:58:12,3
2020-11-12 18:58:12,3
2020-11-12 19:58:12,3
2020-11-12 20:58:12,7
2020-11-12 21:58:12,7
2020-11-12 22:58:12,7
2020-11-12 23:58:12,10
2020-11-13 00:58:12,10
2020-11-13 01:58:12,10
2020-11-13 02:58:12,10
2020-11-13 03:58:12,10
2020-11-13 04:58:12,10
2020-11-13 05:58:12,10
2020-11-13 06:58:12,10
2020-11-13 07:58:12,10
2020-11-13 08:58:12,7
2020-11-13 09:58:12,7
2020-11-13 10:58:12,7
2020-11-13 11:58:12,7
2020-11-13 12:58:12,7
2020-11-13 13:58:12,7
2020-11-13 14:58:12,0
2020-11-13 15:58:12,0
2020-11-13 16:58:12,0
2020-11-13 17:58:12,3
2020-11-13 18:58:12,3
