Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2018-05-30 00:00:00,-3,4.98e-14,0.219917012,0.027852822,4,78.9,0.274551,0.019323671,0.428804348,0.973516063,0.014764163117992274,-0.009358200818354204,0.002046931715504632,-0.0048850887300515705,0.006599949018790213,-0.012782351414602218,0.03146741911072087
2018-05-30 01:00:00,-3,2.62e-14,0.219917012,0.01412154,3,78.9,0.274551,0.014492754,0.428804348,0.973516063,-0.0031358617676138876,-0.0053513590211320475,0.0021889609814156434,-0.00410511755639232,0.005607869531202415,-0.01255713231796856,0.03147418015048876
2018-05-30 02:00:00,-1,8.58e-15,0.211618257,0.003830754,3,78.9,0.274551,0.014492754,0.428804348,0.973516063,-0.018734856754316166,-0.0001376321712878853,0.0021983703855649427,-0.003288488460049234,0.0046340595528975995,-0.0123220600605599,0.031481361507750646
2018-05-30 03:00:00,2,8.52e-14,0.199170124,0.048543308,3,78.9,0.274551,0.014492754,0.428804348,0.973516063,0.021460368584989196,0.004377677168187777,0.002047359810782256,-0.002434613614351616,0.0036809481096325087,-0.012077394765992207,0.03148896270675209
2018-05-30 04:00:00,2,2.03e-14,0.199170124,0.010690078,3,78.9,0.274551,0.014492754,0.428804348,0.973516063,-0.018713531386126955,0.006813834497837333,0.0017149651875240602,-0.0015497412402555016,0.0027509642271638696,-0.011823396557881501,0.03149698327173869
2018-05-30 05:00:00,3,1.1e-14,0.195020747,0.005230395,3,78.9,0.274551,0.014492754,0.428804348,0.973516063,-0.02423319810259001,0.0071318561166994,0.0011868704987824,-0.0006467676112525038,0.0018465369312484423,-0.011560325559843751,0.03150542272695602
2018-05-30 06:00:00,2,8.91e-14,0.199170124,0.050787812,2,78.9,0.274551,0.009661836,0.428804348,0.973516063,0.023326966963619092,0.00553619192909879,0.00046862523681973913,0.0002600939216647214,0.0009700952476429637,-0.011288441895494938,0.03151428059664964
2018-05-30 07:00:00,2,6.17e-15,0.199170124,0.002424456,2,78.9,0.274551,0.009661836,0.428804348,0.973516063,-0.021217374144493047,0.002205608597295164,-0.0003600273790238744,0.0011566300075035309,0.00012406820210416215,-0.011008005688451054,0.03152355640506512
2018-05-30 08:00:00,3,3.27e-14,0.195020747,0.017907508,4,78.9,0.274551,0.019323671,0.428804348,0.973516063,-0.0014880179205520143,-0.0015571631115889528,-0.0012007956976390558,0.00202862729527129,-0.0006891151796112279,-0.010719277062328093,0.03153324967644805
2018-05-30 09:00:00,5,5.85e-14,0.186721992,0.03294798,4,78.9,0.274551,0.019323671,0.428804348,0.973516063,0.016402107682386008,-0.0040144299710004935,-0.0019553880679163797,0.002861872433975343,-0.0014670258717464548,-0.010422516140742032,0.03154335993504401
2018-05-30 10:00:00,5,4.86e-15,0.186721992,0.001657976,5,78.9,0.274551,0.024154589,0.428804348,0.973516063,-0.014858718628619256,-0.0038287960931900817,-0.002525330160058609,0.0036421520726230387,-0.002207234848544789,-0.010117983047308862,0.03155388670509856
2018-05-30 11:00:00,6,5.87e-14,0.182572614,0.033080842,4,78.9,0.274551,0.019323671,0.428804348,0.973516063,0.01426225913803347,-0.0015697505363485855,-0.0028195306683766316,0.0043562855457285245,-0.002907313084249477,-0.009805937905644569,0.03156482951085727
2018-05-30 12:00:00,5,1.89e-14,0.186721992,0.009866507,3,78.9,0.274551,0.014492754,0.428804348,0.973516063,-0.011996651039209813,0.001122390189210859,-0.0027790987709487803,0.004995151136850949,-0.003564831553103816,-0.009486640839365136,0.03157618787656574
2018-05-30 13:00:00,3,1.68e-14,0.195020747,0.00864087,3,78.9,0.274551,0.014492754,0.428804348,0.973516063,-0.015314506306215343,0.0025077257508399516,-0.0023529702127841534,0.005550372643127605,-0.0041773612293510235,-0.009160351972086552,0.031587961326469516
2018-05-30 14:00:00,3,7.08e-14,0.195020747,0.040132493,0,78.9,0.274551,0.0,0.428804348,0.973516063,0.016335074330360994,0.0012844808479196893,-0.0015309091171493555,0.0060135020687136715,-0.00474247308723438,-0.008827331427424798,0.031600149384814175
2018-05-30 15:00:00,8,1.55e-14,0.174273859,0.007845637,3,78.9,0.274551,0.014492754,0.428804348,0.973516063,-0.014157753466182402,-0.0017735948051644176,-0.000466280292269794,0.006376091417764325,-0.005257738100997159,-0.008487839328995868,0.03161275157584532
2018-05-30 16:00:00,9,6.25e-15,0.170124481,0.002471297,3,78.9,0.274551,0.014492754,0.428804348,0.973516063,-0.018641853242899506,-0.0039260981124348325,0.0006466512823894821,0.006629692694434714,-0.005720727244882607,-0.008142135800415739,0.03162576742380849
2018-05-30 17:00:00,14,7.75e-14,0.149377593,0.044012853,2,78.9,0.274551,0.009661836,0.428804348,0.973516063,0.020380647633614822,-0.002490452248704215,0.0016370957176944892,0.006765857902880014,-0.006129011493133983,-0.007790480965300405,0.03163919645294927
2018-05-30 18:00:00,10,1.43e-14,0.165975104,0.007138178,4,77.0,0.274551,0.019323671,0.418478261,0.973516063,-0.022266664256345457,0.002460798303001636,0.0024281634858355893,0.006776139047255386,-0.00648015583866341,-0.007433140928597008,0.03165303818751326
2018-05-30 19:00:00,8,4.08e-14,0.174273859,0.022647207,2,77.0,0.274551,0.009661836,0.418478261,0.973516063,-0.011500101515258264,0.006703595152097681,0.0029664401493342263,0.006652787049755048,-0.006772400267097396,-0.007070405720577301,0.031667292151746004
2018-05-30 20:00:00,6,9.61e-14,0.182572614,0.054867761,4,77.0,0.274551,0.019323671,0.418478261,0.973516063,0.021429480201447873,0.005846919827515468,0.003225697135962693,0.006393051772912572,-0.007006774454887484,-0.00670257135284422,0.0316819578698931
2018-05-30 21:00:00,5,1.57e-14,0.186721992,0.008010238,4,77.0,0.274551,0.019323671,0.418478261,0.973516063,-0.017542761035838912,-0.0019212394013663993,0.003289080803658661,0.006003063600871461,-0.007185006996524258,-0.006329933837000638,0.03169703486620008
2018-05-30 22:00:00,3,5.83e-14,0.195020747,0.032836605,3,77.0,0.274551,0.014492754,0.418478261,0.973516063,0.014260300002248186,-0.008632681557582051,0.0032694492522587046,0.005488630309310379,-0.0073088236630441065,-0.005952792008103688,0.031712522664912576
2018-05-30 23:00:00,3,2.27e-14,0.195020747,0.012061962,7,77.0,0.274551,0.033816425,0.418478261,0.973516063,-0.007836624430623454,-0.006991231524844858,0.003255946698210707,0.004856845393675358,-0.007379938931666739,-0.0055714559950271305,0.031728420790276116
2018-05-31 00:00:00,5,1.62e-14,0.186721992,0.008298762,6,77.0,0.274551,0.028985507,0.418478261,0.973516063,-0.017909798606245038,-0.0003126720069244202,0.0032403359477598138,0.004122471105129971,-0.007400060190353566,-0.005186243015903062,0.0317447287665363
2018-05-31 01:00:00,3,9.6e-14,0.195020747,0.054840642,7,77.0,0.274551,0.033816425,0.418478261,0.973516063,0.02290886498964169,0.005846474669981528,0.0031900344546004844,0.0033021868837671687,-0.0073708777638496654,-0.004797487352079892,0.03176144611793869
2018-05-31 02:00:00,7,1.3e-14,0.178423237,0.006383436,7,77.0,0.274551,0.033816425,0.418478261,0.973516063,-0.02744181381185519,0.008261150862825408,0.0030724596724271557,0.0024126721696799006,-0.0072940777110959976,-0.004405527550710153,0.03177857236872888
2018-05-31 03:00:00,8,9.32e-15,0.174273859,0.004262693,6,77.0,0.274551,0.028985507,0.418478261,0.973516063,-0.028030522351211333,0.007349590246722526,0.0028589599083551675,0.0014706064029611147,-0.007171346091033532,-0.00401070215894636,0.031796107043152416
2018-05-31 04:00:00,11,9.3e-14,0.161825726,0.053083562,9,77.0,0.274551,0.043478261,0.418478261,0.973516063,0.025005506081995928,0.0038524490322063574,0.0025366068831833475,0.0004926690237037489,-0.0070043689626032545,-0.0036133497239410183,0.03181404966545489
2018-05-31 05:00:00,8,5.15e-15,0.174273859,0.001827383,6,77.0,0.274551,0.028985507,0.418478261,0.973516063,-0.019363409073669686,-0.0022249091517515408,0.0020964031711313705,-0.0005044605279992346,-0.006794832384746119,-0.0032138087928466706,0.03183239975988188
2018-05-31 06:00:00,9,5.45e-14,0.170124481,0.03058399,5,77.0,0.274551,0.024154589,0.418478261,0.973516063,0.014621618675525291,-0.006557193731349368,0.0015293513464189356,-0.001504102812054878,-0.006544422416403107,-0.0028124179128158197,0.03185115685067894
2018-05-31 07:00:00,9,5.17e-14,0.170124481,0.028976319,6,77.0,0.274551,0.028985507,0.418478261,0.973516063,0.012510495332576732,-0.005090348015001824,0.0008397703562198534,-0.002489578388370252,-0.006254825116515187,-0.002409515631000999,0.03187032046209168
2018-05-31 08:00:00,11,1.23e-14,0.161825726,0.005977177,7,77.0,0.274551,0.033816425,0.418478261,0.973516063,-0.01412444219624713,-0.0004961407062124062,8.524463952434033e-05,-0.003444207816852382,-0.005927726544023345,-0.0020054404945547112,0.031889890118365634
2018-05-31 09:00:00,12,7.05e-14,0.157676349,0.039952207,6,77.0,0.274551,0.028985507,0.418478261,0.973516063,0.016897723980125373,0.0033245981337578427,-0.0006633249917232535,-0.004351311657408351,-0.005564812757868526,-0.0016005310506294708,0.03190986534374639
2018-05-31 10:00:00,13,3.21e-14,0.153526971,0.017531692,4,77.0,0.274551,0.019323671,0.418478261,0.973516063,-0.0064247228130701745,0.004918313009483979,-0.001335037725578608,-0.0051942104699451794,-0.005167769816991723,-0.0011951258463778333,0.03193024566247954
2018-05-31 11:00:00,16,7.61e-15,0.141078838,0.003262146,2,77.0,0.274551,0.009661836,0.418478261,0.973516063,-0.020954920058467986,0.005609100233410846,-0.0018589927500973818,-0.005956024813545735,-0.004738483781158098,-0.0007895634289522861,0.03195103059881064
2018-05-31 12:00:00,17,7.98e-14,0.136929461,0.045383524,3,77.0,0.274551,0.014492754,0.418478261,0.973516063,0.020237916233968846,0.006620575645312163,-0.002164289253335234,-0.006619075243996042,-0.004279640713429649,-0.00038418234550535724,0.031972219676985277
2018-05-31 13:00:00,12,1.45e-14,0.157676349,0.00728044,5,77.0,0.274551,0.024154589,0.418478261,0.973516063,-0.01822218374368438,0.006634763169871905,-0.0021865898125322746,-0.007165914214022143,-0.0037941266776925493,2.0678856810435638e-05,0.03199381242124901
2018-05-31 14:00:00,10,1.86e-14,0.165975104,0.009664677,4,77.0,0.274551,0.019323671,0.418478261,0.973516063,-0.014773747820876152,0.004769489598287113,-0.0019058091378616514,-0.007580917888406314,-0.00328482773783299,0.00042468163084256536,0.03201580835584743
2018-05-31 15:00:00,23,6.7e-14,0.112033195,0.037899326,4,77.0,0.274551,0.019323671,0.418478261,0.973516063,0.014978303144259308,0.0020396568261681425,-0.0013784625413467172,-0.00785123590580821,-0.002754629957737146,0.000827487429438516,0.032038207005026104
2018-05-31 16:00:00,30,1.47e-14,0.082987552,0.007388865,5,77.0,0.274551,0.024154589,0.418478261,0.973516063,-0.014583980047471416,-0.00046732321262071266,-0.0006712355427435748,-0.007971901020497644,-0.00220646077514304,0.0012287577054457873,0.032061007893030596
2018-05-31 17:00:00,30,6.32e-14,0.082987552,0.035711004,5,77.0,0.274551,0.024154589,0.418478261,0.973516063,0.01453249938838384,-0.0031018525678607415,0.00015114343030723848,-0.007939737583452823,-0.0016434131231958496,0.0016281539117118365,0.0320842105441065
