Date,SymH,Density,ap60,F107,MgII
2018-08-13 11:00:00,-11,2.02E-14,4,69.3,0.274284
2018-08-13 12:00:00,-12,4.85E-14,4,69.3,0.274284
2018-08-13 13:00:00,-7,4.47E-14,4,69.3,0.274284
2018-08-13 14:00:00,-5,1.75E-14,5,69.3,0.274284
2018-08-13 15:00:00,-5,5.55E-14,6,69.3,0.274284
2018-08-13 16:00:00,-5,3.13E-14,6,69.3,0.274284
2018-08-13 17:00:00,-1,2.64E-14,3,69.3,0.274284
2018-08-13 18:00:00,2,1.07E-13,2,69.9,0.274284
2018-08-13 19:00:00,3,2.81E-14,3,69.9,0.274284
2018-08-13 20:00:00,2,2.93E-14,2,69.9,0.274284
2018-08-13 21:00:00,-2,5.15E-14,3,69.9,0.274284
2018-08-13 22:00:00,-5,2.03E-14,3,69.9,0.274284
2018-08-13 23:00:00,-3,3.85E-14,2,69.9,0.274284
2018-08-14 00:00:00,-3,3.37E-14,3,69.9,0.274112
2018-08-14 01:00:00,-3,8.83E-15,3,69.9,0.274112
2018-08-14 02:00:00,-2,5.27E-14,6,69.9,0.274112
2018-08-14 03:00:00,-2,2.45E-14,9,69.9,0.274112
2018-08-14 04:00:00,-3,1.83E-14,6,69.9,0.274112
2018-08-14 05:00:00,-7,7.66E-14,6,69.9,0.274112
2018-08-14 06:00:00,-4,2.59E-14,2,69.9,0.274112
2018-08-14 07:00:00,-2,3.59E-14,2,69.9,0.274112
2018-08-14 08:00:00,-2,5.07E-14,3,69.9,0.274112
2018-08-14 09:00:00,0,1.16E-14,3,69.9,0.274112
2018-08-14 10:00:00,3,3.81E-14,4,69.9,0.274112
2018-08-14 11:00:00,3,3.08E-14,2,69.9,0.274112
2018-08-14 12:00:00,2,1.63E-14,2,69.9,0.274112
2018-08-14 13:00:00,0,6.30E-14,3,69.9,0.274112
2018-08-14 14:00:00,2,3.04E-14,3,69.9,0.274112
2018-08-14 15:00:00,3,1.54E-14,5,69.9,0.274112
2018-08-14 16:00:00,5,7.37E-14,3,69.9,0.274112
2018-08-14 17:00:00,6,1.53E-14,3,69.9,0.274112
2018-08-14 18:00:00,6,2.64E-14,2,69.6,0.274112
2018-08-14 19:00:00,9,3.65E-14,3,69.6,0.274112
2018-08-14 20:00:00,10,1.22E-14,2,69.6,0.274112
2018-08-14 21:00:00,13,4.22E-14,2,69.6,0.274112
2018-08-14 22:00:00,13,2.61E-14,0,69.6,0.274112
2018-08-14 23:00:00,11,1.44E-14,2,69.6,0.274112
2018-08-15 00:00:00,12,8.90E-14,3,69.6,0.274112
2018-08-15 01:00:00,16,2.93E-14,3,69.6,0.274112
2018-08-15 02:00:00,7,3.33E-14,3,69.6,0.274112
2018-08-15 03:00:00,10,5.97E-14,6,69.6,0.274112
2018-08-15 04:00:00,8,2.32E-14,9,69.6,0.274112
2018-08-15 05:00:00,4,5.13E-14,9,69.6,0.274112
2018-08-15 06:00:00,4,4.30E-14,6,69.6,0.274112
2018-08-15 07:00:00,-8,1.41E-14,3,69.6,0.274112
2018-08-15 08:00:00,-14,4.90E-14,5,69.6,0.274112
2018-08-15 09:00:00,-18,2.93E-14,6,69.6,0.274112
2018-08-15 10:00:00,-1,2.31E-14,5,69.6,0.274112
2018-08-15 11:00:00,-4,8.11E-14,9,69.6,0.274112
2018-08-15 12:00:00,-15,3.28E-14,9,69.6,0.274112
2018-08-15 13:00:00,-25,1.66E-13,12,69.6,0.274112
2018-08-15 14:00:00,-25,8.57E-14,12,69.6,0.274112
2018-08-15 15:00:00,-21,2.76E-14,15,69.6,0.274112
2018-08-15 16:00:00,-15,6.93E-14,27,69.6,0.274112
2018-08-15 17:00:00,-15,4.15E-14,32,69.6,0.274112
2018-08-15 18:00:00,-24,1.62E-14,39,70.5,0.274112
2018-08-15 19:00:00,-24,9.09E-14,12,70.5,0.274112
2018-08-15 20:00:00,-15,5.12E-14,12,70.5,0.274112
2018-08-15 21:00:00,-15,2.60E-14,15,70.5,0.274112
2018-08-15 22:00:00,-22,1.29E-13,32,70.5,0.274112
2018-08-15 23:00:00,-30,3.88E-14,12,70.5,0.274112
2018-08-16 00:00:00,-28,9.81E-14,9,70.5,0.274112
2018-08-16 01:00:00,-26,7.34E-14,15,70.5,0.274112
2018-08-16 02:00:00,-40,4.57E-14,22,70.5,0.274112
2018-08-16 03:00:00,-39,7.91E-14,15,70.5,0.274112
2018-08-16 04:00:00,-36,2.91E-14,15,70.5,0.274112
2018-08-16 05:00:00,-34,1.38E-14,32,70.5,0.274112
2018-08-16 06:00:00,-31,1.23E-13,27,70.5,0.274112
2018-08-16 07:00:00,-20,3.84E-14,9,70.5,0.274112
2018-08-16 08:00:00,-16,5.69E-14,9,70.5,0.274112
2018-08-16 09:00:00,-13,1.06E-13,12,70.5,0.274112
2018-08-16 10:00:00,-6,3.24E-14,15,70.5,0.274112
2018-08-16 11:00:00,-13,7.77E-14,7,70.5,0.274112
2018-08-16 12:00:00,-20,1.11E-13,7,70.5,0.274112
2018-08-16 13:00:00,-16,3.62E-14,6,70.5,0.274112
2018-08-16 14:00:00,-10,7.89E-14,9,70.5,0.274112
2018-08-16 15:00:00,-10,4.65E-14,18,70.5,0.274112
2018-08-16 16:00:00,-12,1.52E-14,9,70.5,0.274112
2018-08-16 17:00:00,-12,1.07E-13,6,70.5,0.274112
2018-08-16 18:00:00,-15,4.55E-14,7,70.6,0.274112
2018-08-16 19:00:00,-18,4.82E-14,6,70.6,0.274112
2018-08-16 20:00:00,-13,1.00E-13,5,70.6,0.274112
2018-08-16 21:00:00,-12,4.23E-14,5,70.6,0.274112
2018-08-16 22:00:00,-19,9.07E-14,4,70.6,0.274112
2018-08-16 23:00:00,-13,7.52E-14,7,70.6,0.274112
2018-08-17 00:00:00,-18,2.16E-14,9,70.6,0.273854
2018-08-17 01:00:00,-18,9.37E-14,15,70.6,0.273854
2018-08-17 02:00:00,-19,5.65E-14,7,70.6,0.273854
2018-08-17 03:00:00,-36,3.31E-14,9,70.6,0.273854
2018-08-17 04:00:00,-45,1.19E-13,12,70.6,0.273854
2018-08-17 05:00:00,-35,4.21E-14,9,70.6,0.273854
2018-08-17 06:00:00,-36,6.84E-14,27,70.6,0.273854
2018-08-17 07:00:00,-31,1.04E-13,39,70.6,0.273854
2018-08-17 08:00:00,-24,3.88E-14,27,70.6,0.273854
2018-08-17 09:00:00,-20,7.77E-14,15,70.6,0.273854
2018-08-17 10:00:00,-20,7.51E-14,15,70.6,0.273854
2018-08-17 11:00:00,-22,2.79E-14,9,70.6,0.273854
2018-08-17 12:00:00,-20,7.32E-14,9,70.6,0.273854
2018-08-17 13:00:00,-19,4.53E-14,7,70.6,0.273854
2018-08-17 14:00:00,-11,3.28E-14,9,70.6,0.273854
2018-08-17 15:00:00,-9,1.06E-13,7,70.6,0.273854
2018-08-17 16:00:00,-13,4.87E-14,4,70.6,0.273854
2018-08-17 17:00:00,-16,4.89E-14,5,70.6,0.273854
2018-08-17 18:00:00,-20,7.15E-14,3,70,0.273854
2018-08-17 19:00:00,-21,2.41E-14,3,70,0.273854
2018-08-17 20:00:00,-30,9.22E-14,2,70,0.273854
2018-08-17 21:00:00,-29,4.88E-14,3,70,0.273854
2018-08-17 22:00:00,-19,1.92E-14,7,70,0.273854
2018-08-17 23:00:00,-18,7.99E-14,7,70,0.273854
2018-08-18 00:00:00,-20,3.24E-14,22,70,0.274015
2018-08-18 01:00:00,-17,1.77E-14,12,70,0.274015
2018-08-18 02:00:00,-13,1.17E-13,27,70,0.274015
2018-08-18 03:00:00,-13,5.11E-14,15,70,0.274015
2018-08-18 04:00:00,-7,5.48E-14,9,70,0.274015
2018-08-18 05:00:00,-14,6.45E-14,5,70,0.274015
2018-08-18 06:00:00,-13,1.78E-14,4,70,0.274015
2018-08-18 07:00:00,-24,6.63E-14,5,70,0.274015
2018-08-18 08:00:00,-15,5.27E-14,6,70,0.274015
2018-08-18 09:00:00,-22,2.17E-14,22,70,0.274015
2018-08-18 10:00:00,-12,1.11E-13,22,70,0.274015
2018-08-18 11:00:00,-9,4.17E-14,27,70,0.274015
2018-08-18 12:00:00,-13,3.13E-14,18,70,0.274015
2018-08-18 13:00:00,-13,1.17E-13,9,70,0.274015
2018-08-18 14:00:00,-6,2.48E-14,15,70,0.274015
2018-08-18 15:00:00,-8,8.18E-14,9,70,0.274015
2018-08-18 16:00:00,-12,8.50E-14,15,70,0.274015
2018-08-18 17:00:00,-16,2.77E-14,6,70,0.274015
2018-08-18 18:00:00,-14,7.15E-14,9,69,0.274015
2018-08-18 19:00:00,-12,3.31E-14,9,69,0.274015
2018-08-18 20:00:00,-13,2.19E-14,15,69,0.274015
2018-08-18 21:00:00,-15,1.14E-13,4,69,0.274015
2018-08-18 22:00:00,-23,4.68E-14,6,69,0.274015
2018-08-18 23:00:00,-26,4.27E-14,3,69,0.274015
2018-08-19 00:00:00,-23,6.94E-14,2,69,0.273884
2018-08-19 01:00:00,-18,2.76E-14,3,69,0.273884
2018-08-19 02:00:00,-17,7.57E-14,9,69,0.273884
2018-08-19 03:00:00,-15,6.13E-14,7,69,0.273884
2018-08-19 04:00:00,-19,2.29E-14,4,69,0.273884
2018-08-19 05:00:00,-19,7.28E-14,7,69,0.273884
2018-08-19 06:00:00,-23,4.13E-14,12,69,0.273884
2018-08-19 07:00:00,-22,2.07E-14,9,69,0.273884
2018-08-19 08:00:00,-19,9.60E-14,5,69,0.273884
2018-08-19 09:00:00,-12,3.41E-14,5,69,0.273884
2018-08-19 10:00:00,-7,4.65E-14,5,69,0.273884
2018-08-19 11:00:00,-6,6.95E-14,5,69,0.273884
2018-08-19 12:00:00,-5,1.39E-14,6,69,0.273884
2018-08-19 13:00:00,-3,4.95E-14,6,69,0.273884
2018-08-19 14:00:00,5,4.94E-14,3,69,0.273884
2018-08-19 15:00:00,2,1.03E-14,5,69,0.273884
2018-08-19 16:00:00,5,5.71E-14,3,69,0.273884
2018-08-19 17:00:00,7,3.70E-14,5,69,0.273884
2018-08-19 18:00:00,9,2.91E-14,5,68.9,0.273884
2018-08-19 19:00:00,11,9.86E-14,6,68.9,0.273884
2018-08-19 20:00:00,11,3.84E-14,5,68.9,0.273884
2018-08-19 21:00:00,15,8.07E-14,18,68.9,0.273884
2018-08-19 22:00:00,3,5.29E-14,9,68.9,0.273884
2018-08-19 23:00:00,-8,2.25E-14,7,68.9,0.273884
2018-08-20 00:00:00,-15,6.41E-14,5,68.9,0.273905
2018-08-20 01:00:00,-24,4.56E-14,7,68.9,0.273905
2018-08-20 02:00:00,-23,1.07E-14,12,68.9,0.273905
2018-08-20 03:00:00,-8,6.51E-14,9,68.9,0.273905
2018-08-20 04:00:00,-27,2.73E-14,27,68.9,0.273905
2018-08-20 05:00:00,-4,2.48E-14,15,68.9,0.273905
2018-08-20 06:00:00,-2,1.03E-13,27,68.9,0.273905
2018-08-20 07:00:00,-5,2.49E-14,39,68.9,0.273905
2018-08-20 08:00:00,-7,4.78E-14,18,68.9,0.273905
2018-08-20 09:00:00,-5,1.02E-13,9,68.9,0.273905
2018-08-20 10:00:00,-7,2.13E-14,9,68.9,0.273905
2018-08-20 11:00:00,-5,6.13E-14,6,68.9,0.273905
2018-08-20 12:00:00,-9,5.39E-14,6,68.9,0.273905
2018-08-20 13:00:00,-9,1.75E-14,7,68.9,0.273905
2018-08-20 14:00:00,-10,1.06E-13,9,68.9,0.273905
2018-08-20 15:00:00,-13,3.34E-14,7,68.9,0.273905
2018-08-20 16:00:00,-13,7.04E-14,9,68.9,0.273905
2018-08-20 17:00:00,-16,9.74E-14,18,68.9,0.273905
2018-08-20 18:00:00,-13,2.25E-14,12,68.4,0.273905
2018-08-20 19:00:00,-14,7.21E-14,18,68.4,0.273905
2018-08-20 20:00:00,-16,5.90E-14,15,68.4,0.273905
2018-08-20 21:00:00,-11,2.24E-14,9,68.4,0.273905
2018-08-20 22:00:00,-18,5.87E-14,18,68.4,0.273905
2018-08-20 23:00:00,-16,4.55E-14,39,68.4,0.273905
2018-08-21 00:00:00,-16,2.60E-14,9,68.4,0.273905
2018-08-21 01:00:00,-14,1.21E-13,7,68.4,0.273905
2018-08-21 02:00:00,-12,3.70E-14,12,68.4,0.273905
2018-08-21 03:00:00,-9,3.58E-14,9,68.4,0.273905
2018-08-21 04:00:00,-9,1.08E-13,18,68.4,0.273905
2018-08-21 05:00:00,-8,2.66E-14,9,68.4,0.273905
2018-08-21 06:00:00,-8,5.27E-14,5,68.4,0.273905
2018-08-21 07:00:00,-11,6.92E-14,5,68.4,0.273905
2018-08-21 08:00:00,-7,2.87E-14,4,68.4,0.273905
2018-08-21 09:00:00,-6,6.93E-14,6,68.4,0.273905
2018-08-21 10:00:00,-6,3.82E-14,5,68.4,0.273905
2018-08-21 11:00:00,-8,1.21E-14,6,68.4,0.273905
2018-08-21 12:00:00,-6,1.13E-13,9,68.4,0.273905
2018-08-21 13:00:00,-7,3.16E-14,9,68.4,0.273905
2018-08-21 14:00:00,-5,3.37E-14,5,68.4,0.273905
2018-08-21 15:00:00,-7,7.55E-14,5,68.4,0.273905
2018-08-21 16:00:00,-8,1.47E-14,5,68.4,0.273905
2018-08-21 17:00:00,-8,4.77E-14,3,68.4,0.273905
2018-08-21 18:00:00,-5,3.47E-14,4,69.6,0.273905
2018-08-21 19:00:00,-1,8.14E-15,4,69.6,0.273905
2018-08-21 20:00:00,-2,6.82E-14,5,69.6,0.273905
2018-08-21 21:00:00,3,2.72E-14,5,69.6,0.273905
2018-08-21 22:00:00,6,1.62E-14,5,69.6,0.273905
2018-08-21 23:00:00,0,9.48E-14,3,69.6,0.273905
2018-08-22 00:00:00,-6,2.68E-14,5,69.6,0.273905
2018-08-22 01:00:00,-7,4.44E-14,4,69.6,0.273905
2018-08-22 02:00:00,-6,5.94E-14,5,69.6,0.273905
2018-08-22 03:00:00,-18,2.53E-14,12,69.6,0.273905
2018-08-22 04:00:00,-13,4.14E-14,6,69.6,0.273905
2018-08-22 05:00:00,-14,4.74E-14,6,69.6,0.273905
2018-08-22 06:00:00,-11,1.78E-14,9,69.6,0.273905
2018-08-22 07:00:00,-12,7.22E-14,12,69.6,0.273905
2018-08-22 08:00:00,-9,2.79E-14,9,69.6,0.273905
2018-08-22 09:00:00,-7,1.58E-14,7,69.6,0.273905
2018-08-22 10:00:00,-6,8.86E-14,6,69.6,0.273905
2018-08-22 11:00:00,-5,2.55E-14,5,69.6,0.273905
2018-08-22 12:00:00,-8,3.83E-14,5,69.6,0.273905
2018-08-22 13:00:00,-9,4.05E-14,4,69.6,0.273905
2018-08-22 14:00:00,-12,2.45E-14,3,69.6,0.273905
2018-08-22 15:00:00,-12,4.12E-14,3,69.6,0.273905
2018-08-22 16:00:00,-11,3.40E-14,6,69.6,0.273905
2018-08-22 17:00:00,-9,1.53E-14,5,69.6,0.273905
2018-08-22 18:00:00,-5,6.43E-14,4,69.4,0.273905
2018-08-22 19:00:00,-4,2.27E-14,4,69.4,0.273905
2018-08-22 20:00:00,-2,1.61E-14,4,69.4,0.273905
2018-08-22 21:00:00,-4,8.42E-14,2,69.4,0.273905
2018-08-22 22:00:00,-6,2.71E-14,2,69.4,0.273905
2018-08-22 23:00:00,-11,5.42E-14,2,69.4,0.273905
2018-08-23 00:00:00,-16,3.74E-14,4,69.4,0.273905
2018-08-23 01:00:00,-15,7.79E-15,4,69.4,0.273905
2018-08-23 02:00:00,-15,4.67E-14,4,69.4,0.273905
2018-08-23 03:00:00,-12,3.22E-14,12,69.4,0.273905
2018-08-23 04:00:00,-10,1.58E-14,9,69.4,0.273905
2018-08-23 05:00:00,-11,7.99E-14,4,69.4,0.273905
2018-08-23 06:00:00,-10,3.13E-14,6,69.4,0.273905
2018-08-23 07:00:00,-12,3.48E-14,5,69.4,0.273905
2018-08-23 08:00:00,-13,6.56E-14,4,69.4,0.273905
2018-08-23 09:00:00,-9,2.30E-14,4,69.4,0.273905
2018-08-23 10:00:00,-4,4.09E-14,5,69.4,0.273905
2018-08-23 11:00:00,-4,4.15E-14,5,69.4,0.273905
2018-08-23 12:00:00,-5,1.82E-14,4,69.4,0.273905
2018-08-23 13:00:00,-6,5.59E-14,3,69.4,0.273905
2018-08-23 14:00:00,-5,2.74E-14,3,69.4,0.273905
2018-08-23 15:00:00,-11,2.56E-14,4,69.4,0.273905
2018-08-23 16:00:00,-16,6.95E-14,5,69.4,0.273905
2018-08-23 17:00:00,-15,3.24E-14,5,69.4,0.273905
2018-08-23 18:00:00,-16,3.25E-14,3,68.4,0.273905
2018-08-23 19:00:00,-13,4.52E-14,4,68.4,0.273905
2018-08-23 20:00:00,-13,2.23E-14,3,68.4,0.273905
2018-08-23 21:00:00,-11,3.29E-14,4,68.4,0.273905
2018-08-23 22:00:00,-12,3.17E-14,5,68.4,0.273905
2018-08-23 23:00:00,-14,8.38E-15,5,68.4,0.273905
2018-08-24 00:00:00,-12,6.25E-14,3,68.4,0.273905
2018-08-24 01:00:00,-9,2.35E-14,4,68.4,0.273905
2018-08-24 02:00:00,-9,7.95E-15,3,68.4,0.273905
2018-08-24 03:00:00,-10,7.51E-14,2,68.4,0.273905
2018-08-24 04:00:00,-9,2.94E-14,2,68.4,0.273905
2018-08-24 05:00:00,-9,2.86E-14,2,68.4,0.273905
2018-08-24 06:00:00,-9,6.11E-14,0,68.4,0.273905
2018-08-24 07:00:00,2,2.31E-14,3,68.4,0.273905
2018-08-24 08:00:00,5,2.96E-14,4,68.4,0.273905
2018-08-24 09:00:00,5,5.12E-14,4,68.4,0.273905
2018-08-24 10:00:00,7,1.33E-14,5,68.4,0.273905
2018-08-24 11:00:00,3,6.34E-14,3,68.4,0.273905
2018-08-24 12:00:00,6,2.98E-14,3,68.4,0.273905
2018-08-24 13:00:00,0,2.23E-14,6,68.4,0.273905
2018-08-24 14:00:00,-12,9.20E-14,6,68.4,0.273905
2018-08-24 15:00:00,-14,2.71E-14,5,68.4,0.273905
2018-08-24 16:00:00,-5,6.53E-14,15,68.4,0.273905
2018-08-24 17:00:00,1,4.03E-14,15,68.4,0.273905
2018-08-24 18:00:00,1,2.09E-14,9,71.1,0.273905
2018-08-24 19:00:00,-2,5.38E-14,5,71.1,0.273905
2018-08-24 20:00:00,-3,3.77E-14,3,71.1,0.273905
2018-08-24 21:00:00,-8,9.23E-15,4,71.1,0.273905
2018-08-24 22:00:00,-8,7.50E-14,4,71.1,0.273905
2018-08-24 23:00:00,-10,3.15E-14,3,71.1,0.273905
2018-08-25 00:00:00,-8,3.86E-14,3,71.1,0.274229
2018-08-25 01:00:00,-4,7.23E-14,4,71.1,0.274229
2018-08-25 02:00:00,-6,2.88E-14,4,71.1,0.274229
2018-08-25 03:00:00,-2,4.84E-14,0,71.1,0.274229
2018-08-25 04:00:00,-1,4.97E-14,3,71.1,0.274229
2018-08-25 05:00:00,-4,1.32E-14,3,71.1,0.274229
2018-08-25 06:00:00,0,7.64E-14,5,71.1,0.274229
2018-08-25 07:00:00,5,3.20E-14,6,71.1,0.274229
2018-08-25 08:00:00,8,1.50E-14,4,71.1,0.274229
2018-08-25 09:00:00,13,7.47E-14,3,71.1,0.274229
2018-08-25 10:00:00,15,3.46E-14,3,71.1,0.274229
2018-08-25 11:00:00,23,2.88E-14,3,71.1,0.274229
2018-08-25 12:00:00,12,6.20E-14,12,71.1,0.274229
2018-08-25 13:00:00,19,2.07E-14,5,71.1,0.274229
2018-08-25 14:00:00,8,4.85E-14,6,71.1,0.274229
2018-08-25 15:00:00,9,3.88E-14,15,71.1,0.274229
2018-08-25 16:00:00,5,1.53E-14,15,71.1,0.274229
2018-08-25 17:00:00,4,5.41E-14,15,71.1,0.274229
2018-08-25 18:00:00,-4,6.00E-14,5,74,0.274229
2018-08-25 19:00:00,-23,2.33E-14,5,74,0.274229
2018-08-25 20:00:00,-32,8.51E-14,5,74,0.274229
2018-08-25 21:00:00,-28,4.95E-14,9,74,0.274229
2018-08-25 22:00:00,-33,6.13E-14,7,74,0.274229
2018-08-25 23:00:00,-38,1.04E-13,12,74,0.274229
2018-08-26 00:00:00,-55,2.78E-14,32,74,0.274229
2018-08-26 01:00:00,-67,9.31E-14,56,74,0.274229
2018-08-26 02:00:00,-88,1.33E-13,27,74,0.274229
2018-08-26 03:00:00,-111,3.59E-14,27,74,0.274229
2018-08-26 04:00:00,-140,1.76E-13,48,74,0.274229
2018-08-26 05:00:00,-160,1.10E-13,56,74,0.274229
2018-08-26 06:00:00,-190,8.94E-14,80,74,0.274229
2018-08-26 07:00:00,-191,3.28E-13,94,74,0.274229
2018-08-26 08:00:00,-168,1.80E-13,111,74,0.274229
2018-08-26 09:00:00,-148,2.84E-13,132,74,0.274229
2018-08-26 10:00:00,-132,3.01E-13,132,74,0.274229
2018-08-26 11:00:00,-127,1.37E-13,179,74,0.274229
2018-08-26 12:00:00,-117,3.72E-13,132,74,0.274229
2018-08-26 13:00:00,-94,6.89E-14,56,74,0.274229
2018-08-26 14:00:00,-74,1.40E-13,32,74,0.274229
2018-08-26 15:00:00,-71,3.16E-13,56,74,0.274229
2018-08-26 16:00:00,-85,1.48E-13,32,74,0.274229
2018-08-26 17:00:00,-82,8.24E-14,27,74,0.274229
2018-08-26 18:00:00,-65,2.60E-13,27,73.1,0.274229
2018-08-26 19:00:00,-60,9.89E-14,67,73.1,0.274229
2018-08-26 20:00:00,-74,1.81E-13,132,73.1,0.274229
2018-08-26 21:00:00,-77,1.98E-13,56,73.1,0.274229
2018-08-26 22:00:00,-73,8.07E-14,32,73.1,0.274229
2018-08-26 23:00:00,-71,1.92E-13,32,73.1,0.274229
2018-08-27 00:00:00,-64,9.04E-14,67,73.1,0.273985
2018-08-27 01:00:00,-61,7.26E-14,22,73.1,0.273985
2018-08-27 02:00:00,-63,2.19E-13,9,73.1,0.273985
2018-08-27 03:00:00,-59,6.16E-14,6,73.1,0.273985
2018-08-27 04:00:00,-60,8.83E-14,5,73.1,0.273985
2018-08-27 05:00:00,-60,1.01E-13,9,73.1,0.273985
2018-08-27 06:00:00,-63,4.36E-14,6,73.1,0.273985
2018-08-27 07:00:00,-67,1.10E-13,9,73.1,0.273985
2018-08-27 08:00:00,-70,9.85E-14,12,73.1,0.273985
2018-08-27 09:00:00,-65,4.55E-14,18,73.1,0.273985
2018-08-27 10:00:00,-53,1.18E-13,9,73.1,0.273985
2018-08-27 11:00:00,-57,6.24E-14,15,73.1,0.273985
2018-08-27 12:00:00,-53,3.70E-14,18,73.1,0.273985
2018-08-27 13:00:00,-49,1.63E-13,27,73.1,0.273985
2018-08-27 14:00:00,-54,7.26E-14,18,73.1,0.273985
2018-08-27 15:00:00,-62,1.24E-13,12,73.1,0.273985
2018-08-27 16:00:00,-60,1.36E-13,9,73.1,0.273985
2018-08-27 17:00:00,-52,3.03E-14,22,73.1,0.273985
2018-08-27 18:00:00,-61,7.61E-14,22,72.6,0.273985
2018-08-27 19:00:00,-57,5.26E-14,39,72.6,0.273985
2018-08-27 20:00:00,-54,3.80E-14,32,72.6,0.273985
2018-08-27 21:00:00,-49,1.50E-13,94,72.6,0.273985
2018-08-27 22:00:00,-50,3.85E-14,67,72.6,0.273985
2018-08-27 23:00:00,-50,3.68E-14,18,72.6,0.273985
2018-08-28 00:00:00,-47,1.66E-13,15,72.6,0.273949
2018-08-28 01:00:00,-54,4.49E-14,22,72.6,0.273949
2018-08-28 02:00:00,-47,7.08E-14,9,72.6,0.273949
2018-08-28 03:00:00,-46,8.74E-14,6,72.6,0.273949
2018-08-28 04:00:00,-41,4.72E-14,32,72.6,0.273949
2018-08-28 05:00:00,-40,9.41E-14,27,72.6,0.273949
2018-08-28 06:00:00,-42,4.92E-14,15,72.6,0.273949
2018-08-28 07:00:00,-46,3.70E-14,15,72.6,0.273949
2018-08-28 08:00:00,-39,1.09E-13,15,72.6,0.273949
2018-08-28 09:00:00,-45,4.33E-14,9,72.6,0.273949
2018-08-28 10:00:00,-39,5.13E-14,7,72.6,0.273949
2018-08-28 11:00:00,-41,9.43E-14,9,72.6,0.273949
2018-08-28 12:00:00,-37,2.89E-14,9,72.6,0.273949
2018-08-28 13:00:00,-41,7.71E-14,18,72.6,0.273949
2018-08-28 14:00:00,-42,6.96E-14,7,72.6,0.273949
2018-08-28 15:00:00,-44,3.84E-14,18,72.6,0.273949
2018-08-28 16:00:00,-42,7.61E-14,15,72.6,0.273949
2018-08-28 17:00:00,-39,4.81E-14,7,72.6,0.273949
2018-08-28 18:00:00,-37,2.91E-14,7,71,0.273949
2018-08-28 19:00:00,-35,1.23E-13,4,71,0.273949
2018-08-28 20:00:00,-35,4.68E-14,3,71,0.273949
2018-08-28 21:00:00,-36,3.81E-14,3,71,0.273949
2018-08-28 22:00:00,-33,1.12E-13,2,71,0.273949
2018-08-28 23:00:00,-34,4.12E-14,3,71,0.273949
2018-08-29 00:00:00,-28,6.44E-14,5,71,0.273949
2018-08-29 01:00:00,-33,5.07E-14,4,71,0.273949
2018-08-29 02:00:00,-33,2.29E-14,4,71,0.273949
2018-08-29 03:00:00,-35,5.74E-14,3,71,0.273949
2018-08-29 04:00:00,-33,4.31E-14,18,71,0.273949
2018-08-29 05:00:00,-36,2.15E-14,7,71,0.273949
2018-08-29 06:00:00,-33,9.63E-14,6,71,0.273949
2018-08-29 07:00:00,-33,3.59E-14,7,71,0.273949
2018-08-29 08:00:00,-32,6.01E-14,9,71,0.273949
2018-08-29 09:00:00,-33,8.69E-14,6,71,0.273949
2018-08-29 10:00:00,-29,2.41E-14,3,71,0.273949
2018-08-29 11:00:00,-28,5.04E-14,4,71,0.273949
2018-08-29 12:00:00,-31,5.61E-14,3,71,0.273949
2018-08-29 13:00:00,-27,2.29E-14,4,71,0.273949
2018-08-29 14:00:00,-28,7.64E-14,5,71,0.273949
2018-08-29 15:00:00,-33,3.23E-14,5,71,0.273949
2018-08-29 16:00:00,-40,1.89E-14,4,71,0.273949
2018-08-29 17:00:00,-47,1.13E-13,3,71,0.273949
2018-08-29 18:00:00,-42,3.70E-14,4,71.2,0.273949
2018-08-29 19:00:00,-34,2.72E-14,6,71.2,0.273949
2018-08-29 20:00:00,-36,6.80E-14,9,71.2,0.273949
2018-08-29 21:00:00,-38,3.23E-14,9,71.2,0.273949
2018-08-29 22:00:00,-33,5.31E-14,6,71.2,0.273949
2018-08-29 23:00:00,-36,3.96E-14,6,71.2,0.273949
2018-08-30 00:00:00,-31,1.13E-14,3,71.2,0.273686
2018-08-30 01:00:00,-32,8.22E-14,6,71.2,0.273686
2018-08-30 02:00:00,-28,3.44E-14,6,71.2,0.273686
2018-08-30 03:00:00,-24,2.51E-14,6,71.2,0.273686
2018-08-30 04:00:00,-23,1.14E-13,4,71.2,0.273686
2018-08-30 05:00:00,-24,3.83E-14,6,71.2,0.273686
2018-08-30 06:00:00,-22,3.88E-14,7,71.2,0.273686
2018-08-30 07:00:00,-24,6.37E-14,4,71.2,0.273686
2018-08-30 08:00:00,-27,2.15E-14,3,71.2,0.273686
2018-08-30 09:00:00,-27,4.55E-14,6,71.2,0.273686
2018-08-30 10:00:00,-26,4.05E-14,5,71.2,0.273686
2018-08-30 11:00:00,-25,2.42E-14,5,71.2,0.273686
2018-08-30 12:00:00,-24,7.28E-14,3,71.2,0.273686
2018-08-30 13:00:00,-24,2.88E-14,0,71.2,0.273686
2018-08-30 14:00:00,-26,1.86E-14,2,71.2,0.273686
2018-08-30 15:00:00,-26,7.50E-14,2,71.2,0.273686
2018-08-30 16:00:00,-26,2.42E-14,2,71.2,0.273686
2018-08-30 17:00:00,-26,3.85E-14,2,71.2,0.273686
2018-08-30 18:00:00,-31,3.08E-14,0,71.8,0.273686
2018-08-30 19:00:00,-36,2.48E-14,2,71.8,0.273686
2018-08-30 20:00:00,-39,5.25E-14,3,71.8,0.273686
