Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2019-08-29 21:00:00,-8,1.41e-14,0.2406639,0.007052985,5,67.2,0.273939,0.024154589,0.365217391,0.971346004,-0.012765583562548762,-0.0009431760000808091,2.4202504383571825e-05,0.0015025500331435804,-0.02396135540182035,0.006653305906482845,-0.0007595304115806251
2019-08-29 22:00:00,-6,4.73e-14,0.232365145,0.026420758,6,67.2,0.273939,0.028985507,0.365217391,0.971346004,0.010042310554021718,-0.0046187578018686256,0.00030081961341248316,0.0014862749102474637,-0.02403307926651979,0.006698481333005891,-0.000751718777352979
2019-08-29 23:00:00,-3,3.64e-14,0.219917012,0.020028921,6,67.2,0.273939,0.028985507,0.365217391,0.971346004,0.004651849295165071,-0.005851779245997321,0.0005938630321425035,0.0013925295912127762,-0.024047527043979937,0.006743640966237561,-0.0007439219061108199
2019-08-30 00:00:00,-3,1.3e-14,0.219917012,0.006392221,3,67.2,0.273939,0.014492754,0.365217391,0.971346004,-0.009404745269900396,-0.005620587778928555,0.0008543064365530973,0.0012320258226637473,-0.02400547336709012,0.006788746660161849,-0.0007361401813510138
2019-08-30 01:00:00,1,5.15e-14,0.203319502,0.028886002,5,67.2,0.273939,0.024154589,0.365217391,0.971346004,0.01233053148100965,-0.004993975666602007,0.0010581849504937707,0.0010156731698665606,-0.02390768555707029,0.006833752957093356,-0.0007283739865703437
2019-08-30 02:00:00,0,2.95e-14,0.20746888,0.016059438,4,67.2,0.273939,0.019323671,0.365217391,0.971346004,-0.002576731081321838,-0.002980804740184053,0.0011870572398742577,0.0007551724726552457,-0.023754930935140403,0.006878614399346706,-0.0007206237052656481
2019-08-30 03:00:00,-6,7.58e-15,0.232365145,0.003248948,2,67.2,0.273939,0.009661836,0.365217391,0.971346004,-0.019204340951845516,0.000840705534892577,0.0012224243096174618,0.00046228223185064855,-0.02354797682252039,0.00692328552923647,-0.0007128897209337515
2019-08-30 04:00:00,-8,8.25e-14,0.2406639,0.046933488,3,67.2,0.273939,0.014492754,0.365217391,0.971346004,0.01972138052913079,0.005683386038552297,0.0011463477952668843,0.00014820031765299692,-0.023287590540430187,0.006967720889077267,-0.0007051724170714854
2019-08-30 05:00:00,-5,2.13e-14,0.228215768,0.011227116,5,67.2,0.273939,0.024154589,0.365217391,0.971346004,-0.017862858108508725,0.007732139780527523,0.0009410294900211994,-0.00017608945124648922,-0.022974465516235908,0.007011875021183727,-0.0006974721771756884
2019-08-30 06:00:00,-4,2.91e-14,0.22406639,0.01582547,5,67.2,0.273939,0.024154589,0.365217391,0.971346004,-0.010797339977028721,0.0055171561190465335,0.0006019564807320345,-0.0004998988315720442,-0.022608999601888176,0.007055702467870459,-0.000689789384743171
2019-08-30 07:00:00,-3,5.91e-14,0.219917012,0.033312575,6,67.2,0.273939,0.028985507,0.365217391,0.971346004,0.011597625239553946,0.0008838968094778922,0.00017775702886295127,-0.0008126134739017902,-0.022191516755483746,0.0070991577714520394,-0.000682124423270751
2019-08-30 08:00:00,-6,1.56e-14,0.232365145,0.007907506,5,67.2,0.273939,0.024154589,0.365217391,0.971346004,-0.0090084630887644,-0.0036902207404759667,-0.00026965531046954324,-0.0011033675921748786,-0.021722592371758317,0.007142195474243121,-0.0006744776762552737
2019-08-30 09:00:00,-5,4.02e-14,0.228215768,0.022293924,4,67.2,0.273939,0.019323671,0.365217391,0.971346004,0.007905787153800324,-0.006115085868900409,-0.000678366982148917,-0.0013602896537747806,-0.021203807592003254,0.007184770118558234,-0.0006668495271935568
2019-08-30 10:00:00,-5,4.22e-14,0.228215768,0.023411375,4,67.2,0.273939,0.019323671,0.365217391,0.971346004,0.008149782879869612,-0.00531270567380206,-0.001004722651041037,-0.0015730105063797841,-0.02063699499414894,0.00722683624671209,-0.0006592403595824387
2019-08-30 11:00:00,-1,1.75e-14,0.211618257,0.009008692,5,67.2,0.273939,0.024154589,0.365217391,0.971346004,-0.010455488779652685,-0.0013273323238054266,-0.0012780998619413978,-0.0017381762654030165,-0.020023987156125633,0.007268348401019212,-0.0006516505569187231
2019-08-30 12:00:00,0,6.55e-14,0.20746888,0.037004907,4,67.2,0.273939,0.019323671,0.365217391,0.971346004,0.013618109782772147,0.00227984257274622,-0.001546134379627873,-0.0018541868631913442,-0.01936661665586369,0.0073092611237942605,-0.0006440805026992624
2019-08-30 13:00:00,1,3.3e-14,0.203319502,0.018051033,4,67.2,0.273939,0.019323671,0.365217391,0.971346004,-0.006324611833958279,0.002902936416150763,-0.0018564619688783398,-0.0019194422320916353,-0.01866671607129342,0.007349528957351787,-0.0006365305804208327
2019-08-30 14:00:00,3,1.28e-14,0.195020747,0.006313296,5,67.2,0.273939,0.024154589,0.365217391,0.971346004,-0.016977912106387293,0.0014485351769036774,-0.002254905889227388,-0.0019322071214795877,-0.017926253163316308,0.007389106444006465,-0.0006290011735803416
2019-08-30 15:00:00,-6,6.59e-14,0.232365145,0.037265214,6,67.2,0.273939,0.028985507,0.365217391,0.971346004,0.015606799089483016,-0.0005195817960139554,-0.0027800393792364302,-0.0018902315921239753,-0.017147710381440792,0.007427948126072876,-0.0006214926656745584
2019-08-30 16:00:00,-4,1.63e-14,0.22406639,0.008312912,12,67.2,0.273939,0.057971014,0.365217391,0.971346004,-0.012312985508131992,-0.0018157432730817906,-0.0034686231722235767,-0.0017912346949334828,-0.01633360118503533,0.007466008545865597,-0.0006140054402003284
2019-08-30 17:00:00,-9,5.38e-14,0.244813278,0.03022872,12,67.2,0.273939,0.057971014,0.365217391,0.971346004,0.008671606909735077,-0.0010764660528543243,-0.00432040504418415,-0.0016329615240945044,-0.015486412990190749,0.007503242245699281,-0.0006065398806544553
2019-08-30 18:00:00,-7,5.39e-14,0.236514523,0.030246179,15,67.2,0.273939,0.072463768,0.365217391,0.971346004,0.006338777215040635,0.0010055641738338165,-0.0051870809418223425,-0.00141315717379346,-0.0146086332129978,0.007539603767888524,-0.0005990963705338123
